lsl_time,tar,theta,alpha,artifact,unity_event_tag
11058.813499000007,-1.0000,0.00,0.00,1,
11059.087416400007,-1.0000,0.00,0.00,1,
11059.512663000007,-1.0000,0.00,0.00,1,
11059.810984100008,-1.0000,0.00,0.00,1,
11060.054581800006,-1.0000,0.00,0.00,1,
11060.419574600008,-1.0000,0.00,0.00,1,
11060.724765300007,-1.0000,0.00,0.00,1,
11061.037505900007,-1.0000,0.00,0.00,1,
11061.310392900008,-1.0000,0.00,0.00,1,
11061.753276100007,-1.0000,0.00,0.00,1,
11062.035421400007,-1.0000,0.00,0.00,1,
11062.316468400008,-1.0000,0.00,0.00,1,
11062.635277800007,-1.0000,0.00,0.00,1,
11062.965950700007,-1.0000,0.00,0.00,1,
11063.237494900008,-1.0000,0.00,0.00,1,
11063.562368700008,-1.0000,0.00,0.00,1,
11063.840136900008,-1.0000,0.00,0.00,1,
11064.160229700008,-1.0000,0.00,0.00,1,
11064.480957600008,-1.0000,0.00,0.00,1,
11064.765456500007,-1.0000,0.00,0.00,1,
11065.082026400007,-1.0000,0.00,0.00,1,
11065.382393300008,-1.0000,0.00,0.00,1,
11065.689934500007,-1.0000,0.00,0.00,1,
11065.969662200006,-1.0000,0.00,0.00,1,
11066.288086500008,-1.0000,0.00,0.00,1,
11066.583838900007,-1.0000,0.00,0.00,1,
11066.911395400008,-1.0000,0.00,0.00,1,
11067.181425700008,-1.0000,0.00,0.00,1,
11067.514397200008,-1.0000,0.00,0.00,1,
11067.781577300007,-1.0000,0.00,0.00,1,
11068.110136700006,-1.0000,0.00,0.00,1,
11068.428956400006,-1.0000,0.00,0.00,1,
11068.717190600008,-1.0000,0.00,0.00,1,
11069.028633400007,-1.0000,0.00,0.00,1,
11069.319891400008,0.2190,282.71,1291.18,0,
11069.631880600007,0.3495,271.79,777.62,0,
11069.918556900007,0.4318,279.87,648.09,0,
11070.230569200008,-1.0000,0.00,0.00,1,
11070.557964500007,-1.0000,0.00,0.00,1,
11070.832344800006,-1.0000,0.00,0.00,1,
11071.160170700008,-1.0000,0.00,0.00,1,
11071.432778500008,-1.0000,0.00,0.00,1,
11071.762819000007,-1.0000,0.00,0.00,1,
11072.074518700007,-1.0000,0.00,0.00,1,
11072.371317600007,-1.0000,0.00,0.00,1,
11072.666714800007,-1.0000,0.00,0.00,1,
11072.977232300007,0.3693,175.97,476.53,0,
11073.266650500007,0.5028,184.22,366.40,0,
11073.578706000008,0.6339,211.39,333.48,0,
11073.906670300008,0.7945,273.80,344.62,0,
11074.183592900008,0.8520,285.66,335.29,0,
11074.505681400007,1.2793,482.51,377.17,0,
11074.779982300008,2.3501,1216.97,517.84,0,
11075.104075100007,3.1645,2321.84,733.72,0,
11075.428040300007,3.0694,2304.58,750.83,0,
11075.703180500008,2.3492,1318.81,561.39,0,
11076.026582500008,1.1242,392.79,349.39,0,
11076.344918500008,0.5433,155.07,285.44,0,
11076.625116800007,0.5235,171.89,328.38,0,
11076.936639700007,0.5938,333.54,561.73,0,
11077.223390200008,0.5268,448.75,851.83,0,
11077.543804100007,0.5324,459.21,862.48,0,
11077.848429000007,0.7362,416.09,565.21,0,
11078.125756900008,0.7206,308.79,428.50,0,
11078.451830400007,0.4778,223.12,466.95,0,
11078.768370700007,0.5398,397.26,735.89,0,
11079.051636000007,0.6526,811.18,1243.02,0,
11079.370099400006,0.9936,2426.89,2442.47,0,
11079.652322800008,1.2570,4732.10,3764.70,0,
11079.965966700007,1.3295,5001.49,3762.02,0,
11080.254448900007,1.2349,2666.40,2159.28,0,
11080.569911300006,1.0655,632.51,593.61,0,
11080.896633600007,-1.0000,0.00,0.00,1,
11081.172550700006,1.4729,575.54,390.75,0,
11081.497372200007,1.0108,959.84,949.62,0,
11081.821313500008,0.6794,984.88,1449.73,0,
11082.098842500007,0.5353,712.83,1331.74,0,
11082.422878500007,0.5168,384.18,743.43,0,
11082.733427100007,0.6480,217.41,335.50,0,
11083.017505300008,1.0017,221.61,221.23,0,
11083.341265400008,1.1413,283.35,248.26,0,
11083.648451800007,0.9816,318.13,324.10,0,
11083.920445900007,0.9491,268.76,283.18,0,
11084.248795300007,0.8258,138.83,168.12,0,
11084.568729800007,0.7567,109.37,144.53,0,
11084.847384400007,0.8828,166.83,188.99,0,
11085.159498800007,0.7994,171.49,214.52,0,
11085.448362000006,0.4766,109.86,230.52,0,
11085.769127400008,0.2971,81.28,273.54,0,
11086.082191800007,0.5256,167.42,318.53,0,
11086.365095000006,0.6328,234.84,371.10,0,
11086.681738600008,0.5905,229.09,387.94,0,
11086.969119600008,0.6996,223.48,319.44,0,
11087.288766400008,0.8187,236.61,289.01,0,
11087.573157600007,0.7119,210.23,295.32,0,
11087.882339400006,0.6952,148.55,213.68,0,
11088.212673600006,1.0342,110.02,106.37,0,
11088.495766300008,1.1086,103.97,93.79,0,
11088.813162000008,0.9853,118.02,119.78,0,
11089.110593300007,1.4166,205.54,145.09,0,
11089.435236800007,1.5697,343.02,218.52,0,
11089.716841000007,1.2409,388.54,313.12,0,
11090.042263000007,1.0669,374.65,351.17,0,
11090.354489100007,1.0506,359.47,342.16,0,
11090.639004600007,0.7764,258.82,333.37,0,
11090.954791300008,0.4712,117.79,249.96,0,
11091.245370600007,0.9236,124.53,134.82,0,
11091.556134800006,1.8754,195.88,104.45,0,
11091.873711000007,1.1644,165.12,141.80,0,
11092.156110200007,0.5410,98.87,182.76,0,
11092.481090200008,0.3176,117.17,368.99,0,
11092.755173600008,0.3202,178.61,557.83,0,
11093.074670000007,0.3595,231.97,645.26,0,
11093.358579800008,0.4118,271.62,659.60,0,
11093.673794700007,0.4588,254.70,555.11,0,
11094.007673800008,0.5581,184.35,330.30,0,
11094.278607300008,0.6993,163.97,234.48,0,
11094.623445100007,0.6766,145.65,215.25,0,
11094.907636400007,0.5638,122.15,216.66,0,
11095.216487800008,0.4265,108.57,254.58,0,
11095.506689200007,0.3151,93.17,295.68,0,
11095.820614900007,0.2220,77.45,348.96,0,
11096.145114300007,0.2684,95.59,356.18,0,
11096.419865900007,0.5650,175.10,309.92,0,
11096.749392000007,0.8847,233.05,263.42,0,
11097.023266300008,0.7553,184.48,244.25,0,
11097.352864900007,0.5222,158.77,304.02,0,
11097.624202800007,0.4390,221.13,503.74,0,
11097.948745800008,0.3076,223.75,727.31,0,
11098.264305900007,0.2120,133.19,628.15,0,
11098.548189000006,0.2864,110.16,384.57,0,
11098.874801800008,0.4923,142.55,289.56,0,
11099.153609000008,0.3248,131.54,404.98,0,
11099.470646800008,0.2024,107.97,533.47,0,
11099.799731500007,0.2683,158.11,589.23,0,Baseline_EO_Start
11100.095887500007,0.4612,257.72,558.83,0,Baseline_EO_Start
11100.412661300008,0.9005,342.34,380.17,0,Baseline_EO_Start
11100.697114500008,1.4818,333.77,225.24,0,Baseline_EO_Start
11101.013377500007,1.5749,241.55,153.37,0,Baseline_EO_Start
11101.303006400007,1.0858,156.71,144.33,0,Baseline_EO_Start
11101.616903600006,0.6299,101.28,160.79,0,Baseline_EO_Start
11101.901278600008,0.3509,67.86,193.39,0,Baseline_EO_Start
11102.217199700008,0.2334,59.51,254.96,0,Baseline_EO_Start
11102.543616400008,0.5194,135.96,261.77,0,Baseline_EO_Start
11102.818251100007,-1.0000,0.00,0.00,1,Baseline_EO_Start
11103.143067700008,-1.0000,0.00,0.00,1,Baseline_EO_Start
11103.459002100008,-1.0000,0.00,0.00,1,Baseline_EO_Start
11103.745445900007,-1.0000,0.00,0.00,1,Baseline_EO_Start
11104.060638500006,-1.0000,0.00,0.00,1,Baseline_EO_Start
11104.347911500006,-1.0000,0.00,0.00,1,Baseline_EO_Start
11104.662046300007,0.4809,114.09,237.27,0,Baseline_EO_Start
11104.981238300008,0.9401,144.71,153.93,0,Baseline_EO_Start
11105.259663800007,1.1998,145.42,121.21,0,Baseline_EO_Start
11105.578653300006,0.7785,125.47,161.17,0,Baseline_EO_Start
11105.887843500008,0.4234,102.29,241.61,0,Baseline_EO_Start
11106.210795700008,0.2680,96.64,360.57,0,Baseline_EO_Start
11106.485636700007,0.2412,101.02,418.75,0,Baseline_EO_Start
11106.807352800008,0.4022,133.15,331.06,0,Baseline_EO_Start
11107.120961400007,0.7132,150.12,210.48,0,Baseline_EO_Start
11107.405018400008,0.6059,128.34,211.81,0,Baseline_EO_Start
11107.719055400008,0.4542,110.55,243.41,0,Baseline_EO_Start
11108.005005000008,0.4863,110.50,227.25,0,Baseline_EO_Start
11108.336844800007,0.8116,167.81,206.77,0,Baseline_EO_Start
11108.612920300007,1.2964,260.12,200.64,0,Baseline_EO_Start
11108.943029600006,1.2441,285.12,229.18,0,Baseline_EO_Start
11109.257895500008,0.8584,238.12,277.41,0,Baseline_EO_Start
11109.538160400007,0.9267,227.60,245.62,0,Baseline_EO_Start
11109.859691900007,1.1174,225.97,202.23,0,Baseline_EO_Start
11110.140396800007,1.0761,266.84,247.98,0,Baseline_EO_Start
11110.458313600007,0.9571,324.71,339.26,0,Baseline_EO_Start
11110.774178800008,0.7677,271.50,353.66,0,Baseline_EO_Start
11111.061874200008,0.6022,190.00,315.49,0,Baseline_EO_Start
11111.376469800007,0.5829,163.47,280.42,0,Baseline_EO_Start
11111.677337000006,0.8531,190.76,223.61,0,Baseline_EO_Start
11111.999963000007,1.2561,201.63,160.52,0,Baseline_EO_Start
11112.280553700008,1.2783,159.75,124.98,0,Baseline_EO_Start
11112.606235600007,0.8457,96.83,114.51,0,Baseline_EO_Start
11112.883914500007,0.5082,72.29,142.26,0,Baseline_EO_Start
11113.205611900008,0.3163,70.17,221.83,0,Baseline_EO_Start
11113.517195000008,0.2863,88.41,308.84,0,Baseline_EO_Start
11113.796173100007,0.3263,118.90,364.37,0,Baseline_EO_Start
11114.124865800008,0.3799,161.62,425.49,0,Baseline_EO_Start
11114.405169900007,0.4696,199.66,425.16,0,Baseline_EO_Start
11114.719829800008,0.6341,208.34,328.54,0,Baseline_EO_Start
11115.046179700008,0.9463,250.14,264.34,0,Baseline_EO_Start
11115.320881700007,1.2721,341.21,268.22,0,Baseline_EO_Start
11115.652726800008,1.2549,345.66,275.45,0,Baseline_EO_Start
11115.925134000006,0.8677,229.66,264.67,0,Baseline_EO_Start
11116.249792900007,0.4528,131.09,289.50,0,Baseline_EO_Start
11116.569648600007,0.2244,109.29,487.13,0,Baseline_EO_Start
11116.850895700007,0.1252,84.39,673.93,0,Baseline_EO_Start
11117.146394800007,0.0800,51.59,645.22,0,Baseline_EO_Start
11117.465789900007,0.1184,51.39,433.92,0,Baseline_EO_Start
11117.747288500008,0.2521,77.29,306.56,0,Baseline_EO_Start
11118.073417800008,0.4338,108.55,250.23,0,Baseline_EO_Start
11118.394066200008,0.3941,110.21,279.67,0,Baseline_EO_Start
11118.707065900007,0.3613,109.12,302.03,0,Baseline_EO_Start
11118.995564800007,0.5517,145.07,262.94,0,Baseline_EO_Start
11119.315498800008,1.0499,235.11,223.93,0,Baseline_EO_Start
11119.594642900007,0.9672,261.76,270.64,0,Baseline_EO_Start
11119.915211800007,0.5150,189.97,368.87,0,Baseline_EO_Start
11120.193294000008,0.2965,127.28,429.23,0,Baseline_EO_Start
11120.513450600007,0.2658,125.48,472.19,0,Baseline_EO_Start
11120.797551100008,0.3090,160.41,519.08,0,Baseline_EO_Start
11121.117494200007,0.5181,271.16,523.40,0,Baseline_EO_Start
11121.446125000008,0.8618,408.40,473.91,0,Baseline_EO_Start
11121.753326200007,0.9670,417.09,431.34,0,Baseline_EO_Start
11122.039382800007,0.9774,370.63,379.20,0,Baseline_EO_Start
11122.320349000007,1.1057,322.10,291.30,0,Baseline_EO_Start
11122.662674300007,0.8271,224.14,271.00,0,Baseline_EO_Start
11122.936810900008,0.3600,158.67,440.72,0,Baseline_EO_Start
11123.253995000006,0.1882,127.97,679.83,0,Baseline_EO_Start
11123.580926800007,0.2001,139.41,696.69,0,Baseline_EO_Start
11123.854330400007,0.2647,139.04,525.30,0,Baseline_EO_Start
11124.192214500008,0.2686,90.04,335.15,0,Baseline_EO_Start
11124.502695100007,0.1911,48.68,254.76,0,Baseline_EO_Start
11124.792495300007,0.3607,76.16,211.12,0,Baseline_EO_Start
11125.109871500008,1.2197,234.94,192.62,0,Baseline_EO_Start
11125.392704600008,2.0160,477.17,236.69,0,Baseline_EO_Start
11125.707318800007,2.3636,699.19,295.82,0,Baseline_EO_Start
11126.020598900008,2.5241,735.64,291.44,0,Baseline_EO_Start
11126.310100100007,2.5565,617.50,241.54,0,Baseline_EO_Start
11126.621947100008,1.7029,483.89,284.16,0,Baseline_EO_Start
11126.908697400007,1.1963,570.44,476.85,0,Baseline_EO_Start
11127.216899500007,1.1010,623.63,566.40,0,Baseline_EO_Start
11127.552072000008,0.8763,325.55,371.53,0,Baseline_EO_Start
11127.836012700007,0.4888,115.57,236.45,0,Baseline_EO_Start
11128.131465000008,0.6524,143.98,220.67,0,Baseline_EO_Start
11128.450866800007,1.0946,217.69,198.87,0,Baseline_EO_Start
11128.733156900007,0.9166,199.71,217.89,0,Baseline_EO_Start
11129.050598400006,0.5548,171.80,309.68,0,Baseline_EO_Start
11129.374918300007,0.6303,219.16,347.73,0,Baseline_EO_Start
11129.649881200008,0.5404,209.22,387.18,0,Baseline_EO_Start
11129.975740700007,0.2808,138.19,492.08,0,Baseline_EO_Start
11130.292829700007,0.2240,121.13,540.70,0,Baseline_EO_Start
11130.578747500007,0.3186,155.59,488.37,0,Baseline_EO_Start
11130.900388000007,0.3888,162.42,417.72,0,Baseline_EO_Start
11131.178113000007,0.3017,130.59,432.83,0,Baseline_EO_Start
11131.500515900007,0.2389,130.18,544.86,0,Baseline_EO_Start
11131.823625700008,0.3224,196.49,609.42,0,Baseline_EO_Start
11132.100080400007,0.3814,210.87,552.96,0,Baseline_EO_Start
11132.414919600007,0.3783,185.35,489.90,0,Baseline_EO_Start
11132.700295900007,0.4352,227.95,523.81,0,Baseline_EO_Start
11133.020744000007,0.5449,300.13,550.81,0,Baseline_EO_Start
11133.347987000006,0.6493,296.17,456.11,0,Baseline_EO_Start
11133.636077900008,1.2686,468.60,369.39,0,Baseline_EO_Start
11133.958410700006,1.4260,611.55,428.87,0,Baseline_EO_Start
11134.242639600006,0.9064,494.64,545.70,0,Baseline_EO_Start
11134.556211200008,0.5498,353.29,642.60,0,Baseline_EO_Start
11134.845359200008,0.5038,311.69,618.72,0,Baseline_EO_Start
11135.161308000008,0.5441,264.58,486.25,0,Baseline_EO_Start
11135.444595400008,0.6733,258.71,384.22,0,Baseline_EO_Start
11135.765843600007,0.6019,234.36,389.34,0,Baseline_EO_Start
11136.087443800006,0.3299,167.27,507.09,0,Baseline_EO_Start
11136.359027100007,0.2406,121.53,505.15,0,Baseline_EO_Start
11136.687610900008,0.3278,109.68,334.58,0,Baseline_EO_Start
11136.965588800007,0.5319,126.05,236.96,0,Baseline_EO_Start
11137.295886800008,0.6802,158.38,232.82,0,Baseline_EO_Start
11137.607216400007,0.8853,224.28,253.33,0,Baseline_EO_Start
11137.894773200007,1.0268,317.00,308.72,0,Baseline_EO_Start
11138.210701600008,0.9708,328.89,338.78,0,Baseline_EO_Start
11138.494630100007,0.7632,225.03,294.84,0,Baseline_EO_Start
11138.813470100007,0.5077,115.77,228.04,0,Baseline_EO_Start
11139.140664700008,0.4517,84.31,186.67,0,Baseline_EO_Start
11139.442051300008,0.8267,147.28,178.16,0,Baseline_EO_Start
11139.751828300008,1.2546,221.51,176.55,0,Baseline_EO_Start
11140.037271200008,1.1352,217.54,191.64,0,Baseline_EO_Start
11140.350946300006,0.7399,194.42,262.75,0,Baseline_EO_Start
11140.642963800008,0.6675,220.90,330.91,0,Baseline_EO_Start
11140.958909900008,0.7013,238.97,340.75,0,Baseline_EO_Start
11141.239636600007,0.7079,192.51,271.94,0,Baseline_EO_Start
11141.553758700007,0.7159,120.28,168.02,0,Baseline_EO_Start
11141.881259100008,0.5829,83.11,142.59,0,Baseline_EO_Start
11142.160065100008,0.4397,79.20,180.11,0,Baseline_EO_Start
11142.479478100007,0.6184,121.81,196.97,0,Baseline_EO_Start
11142.801022000007,0.8674,172.56,198.94,0,Baseline_EO_Start
11143.081193000007,0.6663,184.67,277.14,0,Baseline_EO_Start
11143.403186900006,0.4446,160.03,359.93,0,Baseline_EO_Start
11143.719234300008,0.4390,121.80,277.48,0,Baseline_EO_Start
11144.010717600007,0.5202,84.05,161.58,0,Baseline_EO_Start
11144.314982200007,0.5209,57.92,111.20,0,Baseline_EO_Start
11144.605444000008,0.5076,59.34,116.90,0,Baseline_EO_Start
11144.923864300008,0.3875,86.46,223.10,0,Baseline_EO_Start
11145.228682000008,0.3871,174.15,449.86,0,Baseline_EO_Start
11145.503752000008,0.4692,264.34,563.32,0,Baseline_EO_Start
11145.832623600007,0.5889,286.20,485.99,0,Baseline_EO_Start
11146.149300000006,0.6432,253.14,393.60,0,Baseline_EO_Start
11146.461140800007,0.5830,214.82,368.50,0,Baseline_EO_Start
11146.749446200007,0.4671,155.52,332.97,0,Baseline_EO_Start
11147.066974200006,0.3193,121.16,379.45,0,Baseline_EO_Start
11147.356036000006,0.2673,123.23,461.07,0,Baseline_EO_Start
11147.672499900007,0.3986,145.91,366.03,0,Baseline_EO_Start
11147.957928200007,0.8081,184.38,228.15,0,Baseline_EO_Start
11148.279421400008,0.7625,235.28,308.55,0,Baseline_EO_Start
11148.557817100007,0.5061,234.58,463.52,0,Baseline_EO_Start
11148.875841800007,0.3368,144.24,428.22,0,Baseline_EO_Start
11149.198637300007,0.2579,65.13,252.56,0,Baseline_EO_Start
11149.478406300008,0.3791,74.89,197.54,0,Baseline_EO_Start
11149.797501300007,0.6727,120.97,179.82,0,Baseline_EO_Start
11150.076941300007,0.9360,129.69,138.55,0,Baseline_EO_Start
11150.401269000007,0.9313,122.36,131.39,0,Baseline_EO_Start
11150.689285100007,0.8996,143.62,159.64,0,Baseline_EO_Start
11151.022912400007,0.7707,157.82,204.76,0,Baseline_EO_Start
11151.292758500007,0.4936,130.13,263.64,0,Baseline_EO_Start
11151.624648000008,0.3503,87.62,250.17,0,Baseline_EO_Start
11151.938175700006,0.3769,84.03,222.96,0,Baseline_EO_Start
11152.227986600008,0.3998,131.14,328.03,0,Baseline_EO_Start
11152.546198600006,0.4505,179.21,397.84,0,Baseline_EO_Start
11152.858540000007,0.7649,208.68,272.83,0,Baseline_EO_Start
11153.141689200007,1.2141,223.74,184.28,0,Baseline_EO_Start
11153.457558500008,0.8053,186.49,231.58,0,Baseline_EO_Start
11153.743063800008,0.4511,143.41,317.89,0,Baseline_EO_Start
11154.060834100008,0.4162,148.74,357.35,0,Baseline_EO_Start
11154.382575500007,0.5367,171.17,318.92,0,Baseline_EO_Start
11154.661583700008,0.6607,180.59,273.34,0,Baseline_EO_Start
11154.988643000008,0.5361,151.79,283.13,0,Baseline_EO_Start
11155.258615600007,0.3303,103.21,312.49,0,Baseline_EO_Start
11155.584437500007,0.2619,75.52,288.38,0,Baseline_EO_Start
11155.863066300008,0.3269,77.39,236.74,0,Baseline_EO_Start
11156.209905700007,0.5374,93.64,174.25,0,Baseline_EO_Start
11156.490498600007,0.7585,104.18,137.35,0,Baseline_EO_Start
11156.808731400008,1.0406,139.81,134.35,0,Baseline_EO_Start
11157.084438900007,1.0765,205.42,190.83,0,Baseline_EO_Start
11157.417188500007,0.8366,242.23,289.56,0,Baseline_EO_Start
11157.735722200006,0.7906,225.58,285.33,0,Baseline_EO_Start
11158.016457400006,0.9181,181.90,198.13,0,Baseline_EO_Start
11158.330720900007,0.5059,95.74,189.24,0,Baseline_EO_Start
11158.647055700007,0.2073,53.29,257.05,0,Baseline_EO_Start
11158.936533700007,0.3818,90.55,237.16,0,Baseline_EO_Start
11159.257288000008,0.8078,143.79,178.00,0,Baseline_EO_Start
11159.533789100007,0.8504,163.71,192.50,0,Baseline_EO_Start
11159.850691100008,0.8405,182.22,216.80,0,Baseline_EO_Start
11160.176777600007,1.0715,189.24,176.62,0,Baseline_EO_Start
11160.448158900008,1.3331,179.32,134.51,0,Baseline_EO_Start
11160.779899300007,1.0692,134.04,125.36,0,Baseline_EO_Start
11161.051215000007,0.5647,84.91,150.37,0,Baseline_EO_Start
11161.382461900008,0.3106,67.32,216.76,0,Baseline_EO_End
11161.681235100008,0.3269,83.53,255.53,0,Baseline_EO_End
11161.992247400007,0.3872,105.39,272.21,0,Baseline_EO_End
11162.279210800007,0.4588,127.49,277.90,0,Baseline_EO_End
11162.592438800008,0.6081,180.00,295.98,0,Baseline_EO_End
11162.920790800008,0.5848,219.87,375.95,0,Baseline_EC_Start
11163.197941300008,0.4686,198.50,423.58,0,Baseline_EC_Start
11163.524074000008,0.3534,166.67,471.66,0,Baseline_EC_Start
11163.799661200008,0.2806,164.35,585.69,0,Baseline_EC_Start
11164.134422700008,-1.0000,0.00,0.00,1,Baseline_EC_Start
11164.441874300008,0.2411,401.87,1666.58,0,Baseline_EC_Start
11164.723862500008,0.4132,1277.59,3091.96,0,Baseline_EC_Start
11165.049313000007,0.9898,3568.08,3604.76,0,Baseline_EC_Start
11165.361531300006,-1.0000,0.00,0.00,1,Baseline_EC_Start
11165.643027900007,4.8915,3688.43,754.05,0,Baseline_EC_Start
11165.963306900007,3.3570,1724.11,513.59,0,Baseline_EC_Start
11166.247117500006,1.7216,818.67,475.52,0,Baseline_EC_Start
11166.565368300007,0.8330,295.06,354.24,0,Baseline_EC_Start
11166.849016800008,0.4392,211.13,480.70,0,Baseline_EC_Start
11167.165813800008,0.3749,366.49,977.48,0,Baseline_EC_Start
11167.472463900007,0.3590,455.03,1267.38,0,Baseline_EC_Start
11167.793118900006,0.2835,287.83,1015.33,0,Baseline_EC_Start
11168.068697200008,0.2653,182.51,688.02,0,Baseline_EC_Start
11168.389935200008,0.4534,194.15,428.17,0,Baseline_EC_Start
11168.672950100008,0.6523,198.15,303.77,0,Baseline_EC_Start
11168.994906000007,0.5565,194.54,349.58,0,Baseline_EC_Start
11169.321019800007,0.3211,169.06,526.52,0,Baseline_EC_Start
11169.631176900008,0.2215,119.75,540.67,0,Baseline_EC_Start
11169.918604600007,0.2695,114.35,424.29,0,Baseline_EC_Start
11170.238073000008,0.3748,155.32,414.43,0,Baseline_EC_Start
11170.525643600007,0.3826,183.81,480.38,0,Baseline_EC_Start
11170.838190700008,0.3882,183.94,473.79,0,Baseline_EC_Start
11171.157073300008,0.4016,161.88,403.13,0,Baseline_EC_Start
11171.444262900008,0.4163,136.90,328.85,0,Baseline_EC_Start
11171.758827000007,0.4356,115.75,265.74,0,Baseline_EC_Start
11172.041905300008,0.4367,110.12,252.16,0,Baseline_EC_Start
11172.360170800008,0.5503,142.39,258.74,0,Baseline_EC_Start
11172.641788600007,0.5887,168.29,285.86,0,Baseline_EC_Start
11172.986004500008,0.3677,128.89,350.53,0,Baseline_EC_Start
11173.261576900008,0.2681,97.75,364.55,0,Baseline_EC_Start
11173.579428300007,0.3678,121.12,329.32,0,Baseline_EC_Start
11173.863733000007,0.5368,153.91,286.73,0,Baseline_EC_Start
11174.178276000008,0.5142,135.09,262.71,0,Baseline_EC_Start
11174.498631300008,0.3133,91.70,292.69,0,Baseline_EC_Start
11174.784704100008,0.2833,114.15,402.91,0,Baseline_EC_Start
11175.098828300008,0.3076,200.42,651.65,0,Baseline_EC_Start
11175.384206400007,0.3358,268.23,798.75,0,Baseline_EC_Start
11175.703847000008,0.4362,291.27,667.79,0,Baseline_EC_Start
11176.026956500007,0.6027,256.15,425.01,0,Baseline_EC_Start
11176.303955800007,0.5513,186.87,338.96,0,Baseline_EC_Start
11176.626136400007,0.2481,93.35,376.26,0,Baseline_EC_Start
11176.944257700008,0.0860,44.25,514.69,0,Baseline_EC_Start
11177.233450700007,0.0853,62.32,730.32,0,Baseline_EC_Start
11177.546338100008,0.1404,113.80,810.76,0,Baseline_EC_Start
11177.831328300008,0.2014,111.99,556.03,0,Baseline_EC_Start
11178.152652000008,0.2723,63.81,234.37,0,Baseline_EC_Start
11178.434090300007,0.2099,44.01,209.68,0,Baseline_EC_Start
11178.770957000008,0.1561,57.80,370.24,0,Baseline_EC_Start
11179.055331100008,0.2332,105.23,451.16,0,Baseline_EC_Start
11179.374558200007,0.3891,184.93,475.26,0,Baseline_EC_Start
11179.689615300007,0.4119,204.93,497.54,0,Baseline_EC_Start
11179.972301500007,0.3890,181.50,466.64,0,Baseline_EC_Start
11180.288651800007,0.5323,180.86,339.74,0,Baseline_EC_Start
11180.576571500007,0.7054,170.42,241.59,0,Baseline_EC_Start
11180.898531600007,0.6263,164.66,262.92,0,Baseline_EC_Start
11181.218428500008,0.7892,240.97,305.35,0,Baseline_EC_Start
11181.491047500007,1.0561,308.46,292.07,0,Baseline_EC_Start
11181.823724800008,0.7843,262.53,334.74,0,Baseline_EC_Start
11182.099976800007,0.4035,170.49,422.48,0,Baseline_EC_Start
11182.424799500008,0.2967,139.33,469.66,0,Baseline_EC_Start
11182.741632400008,0.3857,174.52,452.52,0,Baseline_EC_Start
11183.029374400006,0.3869,169.57,438.26,0,Baseline_EC_Start
11183.340417500007,0.3101,123.75,399.00,0,Baseline_EC_Start
11183.663205500006,0.3300,104.54,316.78,0,Baseline_EC_Start
11183.941202400007,0.3649,98.45,269.81,0,Baseline_EC_Start
11184.241209400006,0.3627,94.18,259.65,0,Baseline_EC_Start
11184.567595300008,0.3295,97.39,295.57,0,Baseline_EC_Start
11184.881281800008,0.2445,109.50,447.85,0,Baseline_EC_Start
11185.164052000007,0.2755,151.30,549.15,0,Baseline_EC_Start
