lsl_time,tar,theta,alpha,artifact,unity_event_tag
13963.545883400007,0.7813,827.33,1058.95,0,
13963.856793400008,0.7413,916.33,1236.17,0,
13964.140216900007,0.7572,1097.72,1449.66,0,
13964.460565900008,1.2223,1498.35,1225.88,0,
13964.743333900007,1.9840,1441.39,726.51,0,
13965.081956100008,1.3372,705.70,527.73,0,
13965.365852800007,1.1303,1287.53,1139.06,0,
13965.685043200006,-1.0000,0.00,0.00,1,
13965.973143600007,-1.0000,0.00,0.00,1,
13966.284139400008,-1.0000,0.00,0.00,1,
13966.570253900007,-1.0000,0.00,0.00,1,
13966.886589800008,-1.0000,0.00,0.00,1,
13967.175758000007,-1.0000,0.00,0.00,1,
13967.491704300008,-1.0000,0.00,0.00,1,
13967.803800400006,-1.0000,0.00,0.00,1,
13968.095707300008,-1.0000,0.00,0.00,1,
13968.408084000008,-1.0000,0.00,0.00,1,
13968.689221700008,-1.0000,0.00,0.00,1,
13969.004683900008,-1.0000,0.00,0.00,1,
13969.297448600008,-1.0000,0.00,0.00,1,
13969.608724600008,-1.0000,0.00,0.00,1,
13969.894843800008,-1.0000,0.00,0.00,1,
13970.211322800007,-1.0000,0.00,0.00,1,
13970.536379600007,-1.0000,0.00,0.00,1,
13970.820039900007,-1.0000,0.00,0.00,1,
13971.123295700007,-1.0000,0.00,0.00,1,
13971.431961100006,-1.0000,0.00,0.00,1,
13971.753284900007,-1.0000,0.00,0.00,1,
13972.032615600006,-1.0000,0.00,0.00,1,
13972.349356100007,-1.0000,0.00,0.00,1,
13972.633453600007,-1.0000,0.00,0.00,1,
13972.953137900007,-1.0000,0.00,0.00,1,
13973.245017800007,-1.0000,0.00,0.00,1,
13973.559691300008,-1.0000,0.00,0.00,1,
13973.881756100007,-1.0000,0.00,0.00,1,
13974.162114300007,-1.0000,0.00,0.00,1,
13974.488390000008,-1.0000,0.00,0.00,1,
13974.769076800007,-1.0000,0.00,0.00,1,
13975.080423500007,-1.0000,0.00,0.00,1,
13975.366381200007,3.8322,2066.76,539.32,0,
13975.689968300007,2.1274,1751.93,823.51,0,
13975.998764700007,1.2379,907.00,732.66,0,
13976.293228100007,1.1461,536.30,467.94,0,
13976.604143000008,2.9555,812.68,274.98,0,
13976.885688000008,4.2600,968.76,227.41,0,
13977.184611900007,3.0658,763.95,249.18,0,
13977.511452000008,1.6988,532.30,313.33,0,
13977.825159300008,1.1537,509.20,441.34,0,
13978.116746800008,1.0546,526.29,499.04,0,
13978.432974900008,0.9760,435.01,445.73,0,
13978.747932700007,-1.0000,0.00,0.00,1,
13979.031698100007,-1.0000,0.00,0.00,1,
13979.350959700007,-1.0000,0.00,0.00,1,
13979.633402400008,-1.0000,0.00,0.00,1,
13979.952759200007,-1.0000,0.00,0.00,1,
13980.229064200008,-1.0000,0.00,0.00,1,
13980.556532700008,-1.0000,0.00,0.00,1,
13980.835754900007,1.4108,607.66,430.71,0,
13981.154358700007,0.9169,301.83,329.18,0,
13981.436874400008,0.4538,186.98,412.07,0,
13981.757718300007,0.3808,218.36,573.40,0,
13982.078153000008,0.6065,326.21,537.86,0,
13982.396803100008,1.1598,398.45,343.54,0,
13982.686821600008,1.9635,433.05,220.55,0,
13982.996937000007,2.2186,342.13,154.21,0,
13983.292491900007,1.1568,206.15,178.20,0,
13983.581830500007,0.7043,207.53,294.65,0,
13983.896571300007,0.4879,239.68,491.20,0,
13984.220580400008,0.4025,257.66,640.19,0,
13984.510495400007,0.3650,246.53,675.42,0,
13984.823835500007,0.2170,171.04,788.19,0,
13985.139621200007,0.1451,137.23,945.82,0,
