lsl_time,tar,theta,alpha,artifact,unity_event_tag
2644.940127499999,0.9119,0.00,0.00,0,
2645.248634299999,0.8970,0.00,0.00,0,
2645.539546899999,0.8092,0.00,0.00,0,
2645.809247699999,0.6821,0.00,0.00,0,
2646.137661199999,0.6040,0.00,0.00,0,
2646.455940899999,0.4612,0.00,0.01,0,
2646.740301299999,0.3450,0.00,0.01,0,
2647.063595499999,0.3442,0.00,0.01,0,
2647.379582699999,0.4325,0.00,0.01,0,
2647.660282499999,0.5169,0.00,0.00,0,
2647.980063399999,0.7944,0.00,0.00,0,
2648.259759299999,1.0554,0.00,0.00,0,
2648.574687799999,1.2080,0.01,0.01,0,
2648.903365499999,1.0503,0.01,0.01,0,
2649.173914099999,0.7418,0.00,0.01,0,
2649.487757599999,0.6067,0.00,0.01,0,
2649.808155799999,1.3613,0.00,0.00,0,
2650.0892728999993,2.9042,0.01,0.00,0,
2650.398992999999,2.5193,0.01,0.00,0,
2650.7267745999993,0.9626,0.01,0.01,0,
2651.005794199999,0.4134,0.00,0.01,0,
2651.323687599999,0.3726,0.00,0.01,0,
2651.607982899999,0.6140,0.00,0.01,0,
2651.9209923999992,0.9610,0.00,0.00,0,
2652.218654599999,0.8910,0.00,0.00,0,
2652.531936799999,0.5550,0.00,0.01,0,
2652.848343799999,0.3811,0.00,0.01,0,
2653.165212799999,0.3837,0.00,0.01,0,
2653.460279299999,0.4711,0.00,0.01,0,
2653.737792599999,0.4393,0.00,0.01,0,
2654.057523499999,0.3019,0.00,0.01,0,
2654.367992499999,0.2344,0.00,0.01,0,
2654.650132799999,0.2749,0.00,0.01,0,
2654.9760671999993,0.4161,0.00,0.00,0,
2655.289026899999,0.5162,0.00,0.00,0,
2655.5946372999992,0.7723,0.00,0.01,0,
2655.917705199999,1.1431,0.01,0.01,0,
2656.194729299999,1.3968,0.01,0.01,0,
2656.512409499999,1.3511,0.00,0.00,0,
2656.793696399999,0.9025,0.00,0.00,0,
2657.117661799999,0.5729,0.00,0.00,0,
2657.4097810999992,0.6124,0.00,0.00,0,
2657.719583399999,0.7722,0.00,0.00,0,
2658.044013399999,0.7382,0.00,0.01,0,
2658.319605699999,0.6078,0.00,0.01,0,
2658.6448560999993,0.5635,0.00,0.00,0,
2658.9655319999993,0.6362,0.00,0.00,0,
2659.250315299999,0.6113,0.00,0.00,0,
2659.5630103999993,0.4992,0.00,0.00,0,
2659.876528799999,0.5174,0.00,0.01,0,
2660.176690899999,0.5792,0.00,0.01,0,
2660.490040699999,0.4372,0.00,0.01,0,
2660.772824699999,0.3150,0.00,0.01,0,
2661.081383799999,0.3873,0.00,0.01,0,
2661.394566599999,0.5408,0.00,0.01,0,
2661.714075299999,0.5403,0.00,0.01,0,
2661.991060599999,0.6420,0.00,0.01,0,
2662.307924699999,0.9185,0.00,0.00,0,
2662.632275799999,0.8829,0.00,0.00,0,
2662.910500799999,0.7569,0.00,0.00,0,
2663.2329228999993,0.5889,0.00,0.00,0,
2663.5498426999993,0.4414,0.00,0.00,0,
2663.836065999999,0.4274,0.00,0.00,0,
2664.157076499999,0.5070,0.00,0.00,0,
2664.441825799999,0.7235,0.00,0.00,0,
2664.760442299999,0.9277,0.00,0.00,0,
2665.073606699999,0.7112,0.00,0.01,0,
2665.353056699999,0.5744,0.00,0.01,0,
2665.677984599999,0.5506,0.00,0.01,0,
2665.955313999999,0.3846,0.00,0.01,0,
2666.2813530999993,0.2286,0.00,0.01,0,
2666.562739899999,0.2208,0.00,0.01,0,
