lsl_time,tar,theta,alpha,artifact,unity_event_tag
7963.233349699999,-1.0000,0.00,0.00,1,
7963.559746199999,-1.0000,0.00,0.00,1,
7963.876804799999,-1.0000,0.00,0.00,1,
7964.165172799999,-1.0000,0.00,0.00,1,
7964.475173899999,-1.0000,0.00,0.00,1,
7964.7592773999995,-1.0000,0.00,0.00,1,
7965.081358499999,-1.0000,0.00,0.00,1,
7965.376849999999,-1.0000,0.00,0.00,1,
7965.704787799999,-1.0000,0.00,0.00,1,
7965.984792599999,-1.0000,0.00,0.00,1,
7966.311787499999,-1.0000,0.00,0.00,1,
7966.576483499999,-1.0000,0.00,0.00,1,
7966.910594099999,-1.0000,0.00,0.00,1,
7967.224731099999,-1.0000,0.00,0.00,1,
7967.503190099999,-1.0000,0.00,0.00,1,
7967.822073099999,-1.0000,0.00,0.00,1,
7968.114226899999,-1.0000,0.00,0.00,1,
7968.428819499999,-1.0000,0.00,0.00,1,
7968.746974299999,-1.0000,0.00,0.00,1,
7969.026602499999,-1.0000,0.00,0.00,1,
7969.3371873999995,-1.0000,0.00,0.00,1,
7969.628568299999,-1.0000,0.00,0.00,1,
7969.946208199999,-1.0000,0.00,0.00,1,
7970.225630599999,-1.0000,0.00,0.00,1,
7970.551969299999,-1.0000,0.00,0.00,1,
7970.876733899999,-1.0000,0.00,0.00,1,
7971.168941999999,-1.0000,0.00,0.00,1,
7971.454315499999,-1.0000,0.00,0.00,1,
7971.7783690999995,-1.0000,0.00,0.00,1,
7972.102121699999,-1.0000,0.00,0.00,1,
7972.368878299999,-1.0000,0.00,0.00,1,
7972.6989103999995,-1.0000,0.00,0.00,1,
7973.014363299999,-1.0000,0.00,0.00,1,
7973.297582799999,-1.0000,0.00,0.00,1,
7973.614298699999,-1.0000,0.00,0.00,1,
7973.930750999999,-1.0000,0.00,0.00,1,
7974.214694599999,-1.0000,0.00,0.00,1,
7974.538820399999,-1.0000,0.00,0.00,1,
7974.819082599999,-1.0000,0.00,0.00,1,
7975.141340499999,-1.0000,0.00,0.00,1,
7975.4671118999995,-1.0000,0.00,0.00,1,
7975.736131199999,-1.0000,0.00,0.00,1,
7976.0630126999995,-1.0000,0.00,0.00,1,
7976.340762699999,-1.0000,0.00,0.00,1,
7976.670384899999,-1.0000,0.00,0.00,1,
7976.970142499999,-1.0000,0.00,0.00,1,
7977.280962599999,-1.0000,0.00,0.00,1,
7977.569453199999,-1.0000,0.00,0.00,1,
7977.887141899999,-1.0000,0.00,0.00,1,
7978.168158199999,-1.0000,0.00,0.00,1,
7978.480158299999,-1.0000,0.00,0.00,1,
7978.811792899999,-1.0000,0.00,0.00,1,
7979.081940399999,-1.0000,0.00,0.00,1,
7979.410417899999,-1.0000,0.00,0.00,1,
7979.684902699999,-1.0000,0.00,0.00,1,
7980.008176999999,-1.0000,0.00,0.00,1,
7980.330661699999,-1.0000,0.00,0.00,1,
7980.6093052999995,-1.0000,0.00,0.00,1,
7980.9343702999995,-1.0000,0.00,0.00,1,
7981.216952299999,-1.0000,0.00,0.00,1,
7981.525521199999,-1.0000,0.00,0.00,1,
7981.8185932999995,-1.0000,0.00,0.00,1,
7982.133652099999,-1.0000,0.00,0.00,1,
7982.458134299999,-1.0000,0.00,0.00,1,
7982.757663599999,-1.0000,0.00,0.00,1,
7983.037542499999,-1.0000,0.00,0.00,1,
7983.356998899999,-1.0000,0.00,0.00,1,
7983.670434599999,-1.0000,0.00,0.00,1,
7983.960817999999,-1.0000,0.00,0.00,1,
7984.280172999999,-1.0000,0.00,0.00,1,
7984.564891599999,-1.0000,0.00,0.00,1,
7984.883787399999,-1.0000,0.00,0.00,1,
7985.170036099999,-1.0000,0.00,0.00,1,
7985.480272299999,-1.0000,0.00,0.00,1,
7985.760587299999,-1.0000,0.00,0.00,1,
7986.074154999999,-1.0000,0.00,0.00,1,
7986.401657699999,-1.0000,0.00,0.00,1,
7986.676138699999,-1.0000,0.00,0.00,1,
7987.0104458999995,-1.0000,0.00,0.00,1,
7987.321465099999,-1.0000,0.00,0.00,1,
7987.607331899999,-1.0000,0.00,0.00,1,
7987.925305299999,-1.0000,0.00,0.00,1,
7988.209020299999,-1.0000,0.00,0.00,1,
