lsl_time,tar,theta,alpha,artifact,unity_event_tag
2549.347661099999,0.4910,172.94,352.23,0,
2549.652976599999,0.6819,214.62,314.75,0,
2549.941449699999,0.8412,238.70,283.78,0,
2550.261228799999,0.9473,212.54,224.36,0,
2550.540790299999,1.1436,177.58,155.28,0,
2550.865871899999,1.1958,139.03,116.27,0,
2551.176640799999,0.9913,155.01,156.37,0,
2551.4858682999993,1.0495,231.22,220.31,0,
2551.761656099999,1.1421,263.08,230.36,0,
2552.095659099999,1.0727,249.75,232.83,0,
2552.391509399999,0.7664,243.27,317.42,0,
2552.680328299999,0.5374,264.35,491.91,0,
2552.999230599999,0.8669,435.89,502.84,0,
2553.2906070999993,1.8883,655.86,347.33,0,
2553.6029848999992,3.0546,629.29,206.02,0,
2553.926062599999,2.2047,356.88,161.87,0,
2554.219960899999,1.1854,211.87,178.73,0,
2554.539389899999,0.8035,203.48,253.24,0,
2554.848429399999,0.7737,234.65,303.28,0,
2555.133484099999,0.8108,225.58,278.22,0,
2555.450112899999,0.8026,175.95,219.21,0,
2555.743070399999,1.1839,250.14,211.29,0,
2556.0539200999992,2.3928,523.40,218.74,0,
2556.332258299999,3.1669,611.13,192.97,0,
2556.676137899999,2.7083,468.69,173.06,0,
2556.951016999999,2.3813,432.32,181.54,0,
2557.2891649999992,2.1150,396.76,187.60,0,
2557.569815299999,1.5496,325.23,209.88,0,
2557.880282899999,1.0721,302.54,282.19,0,
2558.165517199999,0.8737,303.34,347.18,0,
2558.490079699999,0.8762,313.22,357.49,0,
2558.805228699999,0.9588,385.69,402.27,0,
2559.081455999999,0.9419,479.31,508.88,0,
2559.403389799999,0.9399,475.25,505.63,0,
2559.811602799999,1.1735,353.78,301.47,0,
2560.116739299999,1.2532,312.68,249.50,0,
2560.439414099999,1.0094,281.62,279.00,0,
2560.721577599999,0.7806,225.80,289.26,0,
2561.052370899999,0.6787,183.66,270.61,0,
2561.331873699999,0.7848,193.92,247.10,0,
2561.653293899999,0.9672,246.16,254.52,0,
2561.957140399999,0.9995,238.73,238.85,0,
2562.2445586999993,0.9696,185.58,191.40,0,
2562.563060299999,0.8670,155.82,179.72,0,
2562.869399799999,0.6352,120.82,190.19,0,
2563.165743999999,0.5978,114.28,191.17,0,
2563.464925099999,0.9136,183.44,200.78,0,
2563.7774790999993,1.1453,262.83,229.49,0,
2564.092518299999,1.2247,288.28,235.39,0,
2564.393331699999,1.3567,298.78,220.23,0,
2564.711219199999,1.4689,331.03,225.36,0,
2564.990896299999,1.4998,313.11,208.78,0,
2565.325576499999,1.7044,279.95,164.25,0,
2565.6411688999992,1.7248,273.05,158.31,0,
2565.922560599999,1.2857,226.32,176.03,0,
2566.2299955999993,0.9608,174.47,181.58,0,
2566.512412299999,0.9919,193.61,195.18,0,
2566.836728499999,1.1029,261.50,237.11,0,
2567.162265199999,1.7290,440.90,255.01,0,
2567.461597699999,3.0207,648.27,214.61,0,
2567.771684899999,4.0990,602.71,147.04,0,
2568.065569299999,3.1916,370.64,116.13,0,
2568.389490099999,0.9693,157.09,162.06,0,
2568.6599318999993,0.6535,144.90,221.72,0,
2568.975208199999,1.3169,277.15,210.45,0,
2569.276217299999,1.9602,362.32,184.84,0,
2569.5983008999992,1.4031,303.61,216.39,0,
2569.912252699999,1.0530,242.58,230.38,0,
2570.2259627999993,1.4935,289.68,193.96,0,
2570.513081799999,1.5023,289.29,192.56,0,
2570.834446299999,0.9623,219.21,227.80,0,
2571.118021499999,0.8223,217.14,264.07,0,
2571.4307009999993,0.9202,265.55,288.56,0,
2571.750988799999,1.1119,277.48,249.55,0,
2572.064508699999,1.2169,245.65,201.87,0,
2572.355615199999,0.8001,174.88,218.57,0,
2572.6418012999993,0.4527,106.47,235.19,0,
2572.942565899999,0.4950,94.48,190.85,0,
2573.248931599999,1.0566,142.43,134.80,0,
2573.5751643999993,1.5055,182.01,120.90,0,
2573.8651833999993,1.5105,174.43,115.48,0,
2574.179971099999,1.5994,166.25,103.94,0,
2574.492447599999,1.3816,150.93,109.25,0,
2574.778931299999,0.9346,130.74,139.88,0,
2575.106638999999,0.8743,156.95,179.52,0,
2575.419580299999,1.2068,229.59,190.25,0,
2575.694971999999,1.5335,302.15,197.03,0,
2576.021010899999,1.6733,368.97,220.50,0,
2576.3055452999993,1.2657,340.70,269.17,0,
2576.618697299999,0.6022,218.76,363.24,0,
2576.935922099999,0.4742,176.30,371.82,0,
2577.261036599999,1.1172,294.50,263.61,0,
2577.542419199999,1.8577,373.94,201.29,0,
2577.866986099999,1.5810,339.01,214.43,0,
2578.1439308999993,1.1082,257.68,232.53,0,
2578.480678499999,0.9079,193.30,212.91,0,
2578.764604099999,-1.0000,0.00,0.00,1,Baseline_EO_Start
2579.081890199999,-1.0000,0.00,0.00,1,Baseline_EO_Start
2579.358443299999,-1.0000,0.00,0.00,1,Baseline_EO_Start
2579.690569899999,-1.0000,0.00,0.00,1,Baseline_EO_Start
2579.965747499999,-1.0000,0.00,0.00,1,Baseline_EO_Start
2580.280889999999,-1.0000,0.00,0.00,1,Baseline_EO_Start
2580.603096199999,-1.0000,0.00,0.00,1,Baseline_EO_Start
2580.920828099999,-1.0000,0.00,0.00,1,Baseline_EO_Start
2581.210386399999,-1.0000,0.00,0.00,1,Baseline_EO_Start
2581.534030899999,-1.0000,0.00,0.00,1,Baseline_EO_Start
2581.804853999999,-1.0000,0.00,0.00,1,Baseline_EO_Start
2582.136357199999,0.8536,181.94,213.15,0,Baseline_EO_Start
2582.446452399999,-1.0000,0.00,0.00,1,Baseline_EO_Start
2582.7246984999992,0.5512,116.68,211.68,0,Baseline_EO_Start
2583.054093399999,0.6044,96.44,159.56,0,Baseline_EO_Start
2583.325483499999,0.6308,94.63,150.01,0,Baseline_EO_Start
2583.675547599999,0.5198,90.91,174.90,0,Baseline_EO_Start
2583.952711599999,0.6702,120.88,180.37,0,Baseline_EO_Start
2584.271590299999,1.1001,193.38,175.79,0,Baseline_EO_Start
2584.599321799999,1.2552,259.31,206.58,0,Baseline_EO_Start
2584.871522799999,0.9921,299.71,302.09,0,Baseline_EO_Start
2585.191021799999,0.7258,294.77,406.16,0,Baseline_EO_Start
2585.516426699999,0.4786,191.11,399.34,0,Baseline_EO_Start
2585.798833599999,0.3555,117.50,330.49,0,Baseline_EO_Start
2586.1155169999993,0.6560,159.13,242.56,0,Baseline_EO_Start
2586.433125299999,1.1714,205.15,175.13,0,Baseline_EO_Start
2586.713425799999,1.0949,183.25,167.37,0,Baseline_EO_Start
2587.046617999999,0.7804,165.75,212.38,0,Baseline_EO_Start
2587.362962499999,0.7924,199.02,251.15,0,Baseline_EO_Start
2587.6344108999992,0.9015,223.30,247.69,0,Baseline_EO_Start
2587.972733699999,1.0675,224.40,210.20,0,Baseline_EO_Start
2588.279228599999,1.1521,197.16,171.12,0,Baseline_EO_Start
2588.5668069999992,1.0499,171.12,162.99,0,Baseline_EO_Start
2588.874604299999,1.2344,201.57,163.29,0,Baseline_EO_Start
2589.1759647999993,1.6066,270.00,168.06,0,Baseline_EO_Start
2589.468148099999,1.5160,260.94,172.12,0,Baseline_EO_Start
2589.779383299999,1.1794,173.38,147.01,0,Baseline_EO_Start
2590.082976699999,1.1147,130.90,117.43,0,Baseline_EO_Start
2590.381023599999,1.5376,188.61,122.67,0,Baseline_EO_Start
2590.709655599999,2.2040,308.59,140.01,0,Baseline_EO_Start
2591.027921499999,3.0054,363.32,120.89,0,Baseline_EO_Start
2591.315741999999,2.8215,340.63,120.72,0,Baseline_EO_Start
2591.6216922999993,1.4154,280.05,197.86,0,Baseline_EO_Start
2591.908891299999,0.8882,241.43,271.81,0,Baseline_EO_Start
2592.231405599999,0.9495,246.27,259.36,0,Baseline_EO_Start
2592.556697099999,1.2914,281.73,218.16,0,Baseline_EO_Start
2592.837374099999,1.2217,282.90,231.56,0,Baseline_EO_Start
2593.1598922999992,1.2495,268.34,214.75,0,Baseline_EO_Start
2593.446236199999,1.4927,261.84,175.42,0,Baseline_EO_Start
2593.7497353999993,1.1984,214.92,179.34,0,Baseline_EO_Start
2594.069219399999,1.0197,187.90,184.27,0,Baseline_EO_Start
2594.393254599999,1.2663,222.03,175.34,0,Baseline_EO_Start
2594.693293299999,0.8925,190.34,213.27,0,Baseline_EO_Start
2594.9757630999993,0.6094,139.96,229.68,0,Baseline_EO_Start
2595.302964299999,0.9660,180.16,186.50,0,Baseline_EO_Start
2595.617005399999,1.5185,259.84,171.12,0,Baseline_EO_Start
2595.9017688999993,1.5224,298.71,196.21,0,Baseline_EO_Start
2596.225700399999,1.5451,344.30,222.83,0,Baseline_EO_Start
2596.502899199999,1.1646,310.75,266.82,0,Baseline_EO_Start
2596.819719799999,0.7213,211.77,293.61,0,Baseline_EO_Start
2597.135918999999,0.9227,196.34,212.78,0,Baseline_EO_Start
2597.420889999999,1.1072,161.87,146.20,0,Baseline_EO_Start
2597.753852099999,0.5462,78.89,144.44,0,Baseline_EO_Start
2598.061578899999,0.6257,96.27,153.85,0,Baseline_EO_Start
2598.340499799999,0.7475,129.57,173.33,0,Baseline_EO_Start
2598.658574299999,0.5364,117.42,218.91,0,Baseline_EO_Start
2598.941874199999,0.5325,124.31,233.46,0,Baseline_EO_Start
2599.267329599999,0.6737,143.33,212.76,0,Baseline_EO_Start
2599.5900727999992,0.5838,107.95,184.91,0,Baseline_EO_Start
2599.881366799999,0.4862,86.76,178.45,0,Baseline_EO_Start
2600.207397699999,0.6735,136.60,202.82,0,Baseline_EO_Start
2600.486590999999,0.7904,180.58,228.47,0,Baseline_EO_Start
2600.803912599999,0.7760,179.22,230.94,0,Baseline_EO_Start
2601.121215799999,0.6601,123.35,186.86,0,Baseline_EO_Start
2601.411308699999,0.6498,80.94,124.57,0,Baseline_EO_Start
2601.732951099999,1.0605,106.51,100.43,0,Baseline_EO_Start
2602.050741999999,1.0304,145.47,141.19,0,Baseline_EO_Start
2602.333023699999,0.7530,128.16,170.20,0,Baseline_EO_Start
2602.646507199999,0.6193,114.04,184.16,0,Baseline_EO_Start
2602.965836799999,0.9151,196.32,214.53,0,Baseline_EO_Start
2603.258357799999,1.2412,306.12,246.63,0,Baseline_EO_Start
2603.5813906999992,1.3057,312.98,239.70,0,Baseline_EO_Start
2603.8578795999993,1.0878,221.54,203.65,0,Baseline_EO_Start
2604.172486699999,0.9146,172.99,189.15,0,Baseline_EO_Start
2604.495995299999,0.9723,213.15,219.23,0,Baseline_EO_Start
2604.7929556999993,0.9653,256.60,265.82,0,Baseline_EO_Start
2605.084951899999,0.8390,259.91,309.78,0,Baseline_EO_Start
2605.395475099999,0.7079,226.28,319.65,0,Baseline_EO_Start
2605.673494099999,0.5921,189.31,319.69,0,Baseline_EO_Start
2606.003095599999,0.4665,143.51,307.62,0,Baseline_EO_Start
2606.330468499999,0.4474,118.65,265.20,0,Baseline_EO_Start
2606.638816499999,0.5730,122.31,213.45,0,Baseline_EO_Start
2606.9343854999993,0.5837,114.36,195.92,0,Baseline_EO_Start
2607.2358504999993,0.4658,100.78,216.33,0,Baseline_EO_Start
2607.513306599999,0.5417,125.50,231.66,0,Baseline_EO_Start
2607.834535699999,0.9786,214.01,218.70,0,Baseline_EO_Start
2608.1175961999993,1.3673,279.42,204.37,0,Baseline_EO_Start
2608.443427799999,1.3077,250.60,191.63,0,Baseline_EO_Start
2608.750852299999,1.0477,186.38,177.91,0,Baseline_EO_Start
2609.076634099999,0.8348,177.20,212.27,0,Baseline_EO_Start
2609.368004599999,0.7103,193.90,272.99,0,Baseline_EO_Start
2609.678285099999,0.6056,197.81,326.62,0,Baseline_EO_Start
2609.964396299999,0.6754,224.68,332.66,0,Baseline_EO_Start
2610.306399399999,0.8485,250.73,295.49,0,Baseline_EO_Start
2610.6079093999992,0.8130,226.79,278.94,0,Baseline_EO_Start
2610.916805299999,0.7660,230.95,301.51,0,Baseline_EO_Start
2611.1969040999993,0.7599,241.01,317.16,0,Baseline_EO_Start
2611.504809299999,0.6955,215.27,309.54,0,Baseline_EO_Start
2611.830985099999,0.5822,154.02,264.57,0,Baseline_EO_Start
2612.108529699999,0.4164,87.18,209.36,0,Baseline_EO_Start
2612.425884299999,0.3941,70.16,178.03,0,Baseline_EO_Start
2612.756111099999,0.5373,119.33,222.07,0,Baseline_EO_Start
2613.045789599999,0.5641,151.26,268.14,0,Baseline_EO_Start
2613.364054199999,0.5428,144.60,266.43,0,Baseline_EO_Start
2613.6401192999992,0.5570,138.59,248.80,0,Baseline_EO_Start
2613.948967099999,0.4781,127.56,266.82,0,Baseline_EO_Start
2614.2701684999993,0.3818,111.28,291.49,0,Baseline_EO_Start
2614.586033699999,0.4279,121.37,283.62,0,Baseline_EO_Start
2614.884572299999,0.5208,130.27,250.12,0,Baseline_EO_Start
2615.1956425999992,0.8284,165.26,199.50,0,Baseline_EO_Start
2615.498505099999,1.0272,202.48,197.12,0,Baseline_EO_Start
2615.792158899999,0.9140,204.39,223.61,0,Baseline_EO_Start
2616.105168299999,0.7658,195.04,254.70,0,Baseline_EO_Start
2616.425071799999,0.7451,228.54,306.74,0,Baseline_EO_Start
2616.700650499999,0.7206,240.89,334.27,0,Baseline_EO_Start
2617.013986899999,0.5368,196.13,365.40,0,Baseline_EO_Start
2617.329402199999,0.4450,176.60,396.84,0,Baseline_EO_Start
2617.614515499999,0.5888,206.63,350.90,0,Baseline_EO_Start
2617.9488309999992,1.0726,276.02,257.33,0,Baseline_EO_Start
2618.2692174999993,1.5889,314.35,197.84,0,Baseline_EO_Start
2618.535076799999,1.4582,258.22,177.08,0,Baseline_EO_Start
