lsl_time,tar,theta,alpha,artifact,unity_event_tag
15642.666790500007,2.1998,600.00,272.76,0,
15642.964121800007,2.2811,812.55,356.21,0,
15643.292696100007,2.3450,931.65,397.29,0,
15643.567412100007,3.1368,1008.61,321.54,0,
15643.896987800008,5.3269,1067.32,200.37,0,
15644.210907700008,5.5035,763.13,138.66,0,
15644.502875700007,2.9632,350.27,118.21,0,
15644.824719800008,1.5461,142.06,91.88,0,
15645.102877600008,1.5319,135.06,88.16,0,
15645.432521000008,1.6794,149.14,88.81,0,
15645.735141500007,1.9327,168.61,87.24,0,
15646.045611900006,2.7942,281.77,100.84,0,
15646.327862000007,3.4200,342.31,100.09,0,
15646.648170800006,2.7068,253.61,93.69,0,
15646.949801300007,1.2502,142.53,114.00,0,
15647.249476100007,1.0974,204.61,186.44,0,
15647.563203400006,1.4193,579.49,408.29,0,
15647.873287400007,1.2735,845.57,663.98,0,
15648.176204700007,1.2029,709.11,589.50,0,
15648.581297100007,1.7872,424.64,237.60,0,
15648.869078000007,1.9979,275.59,137.94,0,
15649.178306000007,1.0986,183.06,166.62,0,
15649.485927600008,0.9912,158.29,159.69,0,
15649.767240600007,0.9781,137.43,140.51,0,
15650.085999800007,0.6237,97.08,155.64,0,
15650.389416500007,0.5433,101.59,186.99,0,
15650.684508100006,0.6160,130.53,211.91,0,
15651.024470900007,0.6654,110.63,166.26,0,
15651.313146100007,0.7701,81.63,106.00,0,
15651.638184400008,0.5101,47.96,94.01,0,
15651.909006600008,0.3400,43.70,128.52,0,
15652.216405500007,0.3632,60.72,167.19,0,
15652.550641500007,0.2806,53.70,191.37,0,
15652.853176800007,0.2124,34.80,163.85,0,
15653.152922600008,0.3382,36.66,108.40,0,
15653.440597800007,0.6985,52.70,75.45,0,
15653.842909300007,0.9753,61.73,63.29,0,
15654.173214400007,1.6321,82.28,50.42,0,
15654.479703200008,1.9188,120.40,62.75,0,
15654.773940300007,1.6484,132.89,80.62,0,
15655.090675100008,1.6773,150.51,89.74,0,
15655.396888500007,2.1635,181.90,84.08,0,
15655.696658900008,2.0955,154.41,73.69,0,
15656.005439900007,1.3749,95.51,69.47,0,
15656.294406100007,1.2726,102.47,80.52,0,
15656.623037900008,1.6593,146.06,88.03,0,
15656.909905600007,1.8384,152.08,82.72,0,
15657.227363900007,1.9742,147.16,74.54,0,
15657.517573300007,2.3964,155.05,64.70,0,
15657.833087100007,2.7160,169.82,62.53,0,
15658.117908200007,2.7066,167.43,61.86,0,
15658.448485700008,2.6410,153.74,58.21,0,
15658.726974000007,2.4262,151.54,62.46,0,
15659.045421600007,1.8974,130.67,68.87,0,
15659.348579400008,0.7762,82.10,105.77,0,
15659.652941200007,0.4076,66.38,162.84,0,
15659.950504300008,0.5249,83.86,159.76,0,
15660.271967300007,1.0817,94.01,86.92,0,
15660.586845400006,1.7828,97.53,54.71,0,
15660.892197600007,1.5374,94.52,61.48,0,
15661.155752300006,1.5510,98.03,63.21,0,
15661.487545800008,2.6322,138.37,52.57,0,
15661.796340500006,3.2678,181.62,55.58,0,
15662.098402900006,1.9273,188.69,97.91,0,
15662.415832300007,1.2507,166.32,132.98,0,
15662.797889200006,0.8675,100.92,116.34,0,
15663.088862600007,0.7821,58.80,75.18,0,
15663.420963500008,1.2762,54.44,42.66,0,
15663.739376000007,0.6257,40.67,65.00,0,
15664.046264900007,0.3500,34.85,99.57,0,
15664.339126200008,0.4915,49.68,101.08,0,
15664.659092000007,0.6801,65.74,96.67,0,
15664.940537900007,0.7100,72.29,101.82,0,
15665.258328500007,1.2967,120.73,93.10,0,
15665.572824300007,3.6994,446.79,120.77,0,
15665.854683700007,5.4062,843.63,156.05,0,
15666.176696200007,5.3579,770.47,143.80,0,
15666.455332400008,2.7783,347.38,125.03,0,
15666.758344700007,1.0369,113.82,109.77,0,
15667.092652000007,1.0082,81.19,80.53,0,
15667.400791100008,0.8795,77.99,88.68,0,
15667.691887400008,0.9697,85.70,88.39,0,
15668.004387400008,1.4438,99.63,69.01,0,
15668.299619400008,1.5046,92.96,61.78,0,
15668.604562800007,0.9789,63.39,64.76,0,
15668.924258300007,0.4978,42.84,86.05,0,
15669.214431800006,0.5298,50.45,95.23,0,
15669.610432500007,0.8565,78.89,92.11,0,
15669.933712000007,1.0987,112.48,102.38,0,
15670.221928400008,1.3811,134.52,97.40,0,
15670.537039000008,1.4641,154.10,105.25,0,
15670.852255400006,1.2620,159.88,126.68,0,
15671.241937000008,0.6764,113.95,168.46,0,
15671.569403100008,0.4856,133.30,274.51,0,
15671.856507100007,0.6606,179.14,271.18,0,
15672.149997500008,0.8583,179.52,209.16,0,
15672.481493600008,0.9397,184.68,196.53,0,
15672.749972000007,1.3100,211.77,161.66,0,
15673.080101400008,-1.0000,0.00,0.00,1,
15673.372439100007,-1.0000,0.00,0.00,1,
15673.678963200007,-1.0000,0.00,0.00,1,
15673.995488200007,-1.0000,0.00,0.00,1,
15674.289092700008,-1.0000,0.00,0.00,1,
15674.591379600008,-1.0000,0.00,0.00,1,
15674.915903700008,-1.0000,0.00,0.00,1,
15675.205650900007,-1.0000,0.00,0.00,1,
15675.519559400007,1.3552,151.99,112.15,0,
15675.804389200008,1.3006,120.45,92.61,0,
15676.142417100007,1.0474,84.03,80.23,0,
15676.406847800008,1.0700,94.78,88.58,0,
15676.742641900008,1.3144,137.60,104.69,0,
15677.006857600007,1.5131,169.44,111.98,0,
15677.359881500008,1.0772,197.30,183.17,0,
15677.650133100007,0.9407,354.76,377.14,0,
15677.960909700007,1.4118,724.14,512.92,0,
15678.242940000007,1.9486,812.07,416.75,0,
15678.566491400008,1.9819,445.88,224.98,0,
15678.989028900007,0.6211,112.21,180.67,0,
15679.273130000007,0.5274,99.08,187.87,0,
15679.551090300007,0.8156,150.52,184.55,0,
15679.885460100008,1.0522,208.33,198.00,0,
15680.180968100007,0.8727,184.06,210.90,0,
15680.512802600007,0.4167,118.27,283.82,0,
15680.896793600008,0.3317,112.45,339.00,0,
15681.203397500007,0.3769,93.65,248.48,0,
15681.528065900007,0.7714,103.92,134.71,0,
15681.834715900008,1.6585,155.74,93.90,0,
15682.122394900007,1.5621,173.56,111.10,0,
15682.446838500007,-1.0000,0.00,0.00,1,
15682.712222600006,-1.0000,0.00,0.00,1,
15683.045041300007,-1.0000,0.00,0.00,1,
15683.331760400008,-1.0000,0.00,0.00,1,
15683.649493800007,-1.0000,0.00,0.00,1,
15683.974001500008,-1.0000,0.00,0.00,1,
15684.263459100008,-1.0000,0.00,0.00,1,
15684.573117300008,-1.0000,0.00,0.00,1,
15684.880858200007,-1.0000,0.00,0.00,1,
15685.186959800007,-1.0000,0.00,0.00,1,
15685.457567500007,-1.0000,0.00,0.00,1,
15685.777146700008,-1.0000,0.00,0.00,1,
15686.099975300007,-1.0000,0.00,0.00,1,
15686.401996000008,-1.0000,0.00,0.00,1,
15686.677225200006,-1.0000,0.00,0.00,1,
15686.982375100008,-1.0000,0.00,0.00,1,
15687.308348000008,-1.0000,0.00,0.00,1,
15687.616706800007,-1.0000,0.00,0.00,1,
15687.899764800008,-1.0000,0.00,0.00,1,
15688.200212400006,-1.0000,0.00,0.00,1,
15688.535914300008,-1.0000,0.00,0.00,1,
15688.805579800008,-1.0000,0.00,0.00,1,
15689.124782900008,-1.0000,0.00,0.00,1,
15689.408104100008,-1.0000,0.00,0.00,1,
15689.753429700007,-1.0000,0.00,0.00,1,
15690.049597400008,0.5728,120.67,210.67,0,
15690.360624800007,1.2774,263.36,206.16,0,
15690.649298400007,2.5509,507.55,198.97,0,
15690.971696700008,5.0718,1332.04,262.64,0,
15691.274024100006,5.3733,2698.57,502.22,0,
15691.566176200007,-1.0000,0.00,0.00,1,
15691.889883900007,-1.0000,0.00,0.00,1,
15692.172188400007,-1.0000,0.00,0.00,1,
15692.496092300007,-1.0000,0.00,0.00,1,
15692.779781000007,-1.0000,0.00,0.00,1,
15693.098448500008,-1.0000,0.00,0.00,1,
15693.371419900008,-1.0000,0.00,0.00,1,
15693.711935700007,-1.0000,0.00,0.00,1,
15693.997219500006,-1.0000,0.00,0.00,1,
15694.395136200008,-1.0000,0.00,0.00,1,
15694.714317800008,-1.0000,0.00,0.00,1,
15695.030051800008,-1.0000,0.00,0.00,1,
15695.316193600007,-1.0000,0.00,0.00,1,
15695.630843800007,-1.0000,0.00,0.00,1,
15695.917507900007,-1.0000,0.00,0.00,1,
15696.320349300007,-1.0000,0.00,0.00,1,
15696.639045400007,-1.0000,0.00,0.00,1,
15696.956933200006,-1.0000,0.00,0.00,1,
15697.264084900007,-1.0000,0.00,0.00,1,
15697.556604600008,-1.0000,0.00,0.00,1,
15697.854033700007,-1.0000,0.00,0.00,1,
15698.167107000007,-1.0000,0.00,0.00,1,
15698.443009700008,1.9068,413.45,216.83,0,
15698.768463300008,1.5689,270.28,172.27,0,
15699.080103800008,0.5928,118.39,199.72,0,
15699.370894700007,-1.0000,0.00,0.00,1,
15699.681120300007,0.8226,143.06,173.91,0,
15699.976840400008,2.3987,288.46,120.26,0,
15700.290028200006,5.7945,462.11,79.75,0,
15700.586410800008,8.0040,526.29,65.75,0,
15700.887670400007,5.6373,519.35,92.13,0,
15701.197080500007,3.2380,456.22,140.90,0,
15701.520727500007,3.0173,428.48,142.01,0,
15701.812245600007,4.4493,464.43,104.38,0,
15702.135792400008,4.8569,428.36,88.20,0,
15702.411425700007,3.1058,315.49,101.58,0,
15702.713902600008,1.3136,169.05,128.69,0,
15703.047060600007,0.6866,101.59,147.96,0,
15703.331000100008,1.0933,164.93,150.85,0,
15703.660677300008,1.7421,213.89,122.78,0,
15703.969132400007,2.0253,176.25,87.03,0,
15704.272588300008,2.1472,178.07,82.93,0,
15704.568193900008,1.4893,190.59,127.97,0,
15704.882817300007,0.9785,200.52,204.93,0,
15705.184397400008,1.1551,250.10,216.52,0,
15705.486214400007,1.7884,336.53,188.18,0,
15705.775899900007,2.5486,405.97,159.29,0,
15706.104959800008,2.6783,351.45,131.22,0,
15706.385962200007,1.9775,237.43,120.07,0,
15706.714968200007,1.1025,121.37,110.09,0,
15707.000132500007,0.5866,85.87,146.37,0,
15707.308273600007,0.5182,99.96,192.90,0,
15707.610464000007,0.7412,109.89,148.26,0,
15707.915138300008,0.9378,84.17,89.75,0,
15708.221198400008,0.4964,49.99,100.70,0,
15708.514617800007,0.3914,48.58,124.12,0,
15708.831661400007,0.6446,87.70,136.06,0,
15709.160184500008,0.8667,116.59,134.52,0,
15709.446093700008,0.5747,82.38,143.34,0,
15709.746076900008,0.2205,34.74,157.56,0,
15710.056925400007,0.1741,20.37,117.01,0,
15710.324980500007,0.4427,28.78,65.03,0,
15710.667868600007,1.0047,58.98,58.71,0,
15710.975483300008,0.8189,80.16,97.89,0,
15711.274889700007,0.7636,88.14,115.43,0,
15711.586070700007,1.1706,112.55,96.15,0,
15711.911035300007,1.2908,122.31,94.75,0,
15712.181433900007,0.8898,105.66,118.74,0,
15712.481341200008,0.7964,88.66,111.33,0,
15712.810649400008,1.4119,85.15,60.31,0,
15713.087577400007,2.0716,103.53,49.98,0,
15713.423626600008,1.8971,130.69,68.89,0,
15713.700678700006,1.6835,132.93,78.96,0,
15714.044348400008,1.3991,129.50,92.55,0,
15714.336381300007,0.9256,122.16,131.98,0,
15714.656186100006,0.7889,115.39,146.26,0,
15714.939714500008,0.9474,113.17,119.46,0,
15715.250674700008,0.9169,95.77,104.45,0,
15715.561632800007,0.5509,73.59,133.59,0,
15715.880689900006,0.5522,89.36,161.82,0,
15716.184734500008,0.8468,132.21,156.13,0,
15716.490995100008,1.3343,158.97,119.14,0,
15716.764861500007,1.4725,140.69,95.54,0,
15717.092635800007,1.6970,161.17,94.97,0,
15717.394811100008,1.8688,250.55,134.07,0,
15717.690695200008,1.3925,289.13,207.64,0,
15717.992612000007,1.0469,254.58,243.17,0,
15718.288168500007,1.0542,187.43,177.80,0,
15718.610697500008,1.7101,178.95,104.64,0,
15718.939801900007,2.0671,211.09,102.12,0,
15719.218098400008,1.5838,181.79,114.79,0,
15719.548024700007,1.2063,138.31,114.65,0,
15719.854182200008,1.3936,179.27,128.64,0,
15720.136039200008,1.3419,200.78,149.63,0,
15720.448498200007,1.1783,158.93,134.88,0,
15720.758893700007,1.2871,110.15,85.59,0,
15721.057343400007,1.0965,84.60,77.15,0,
15721.357059800008,0.5279,95.50,180.92,0,
15721.677250600007,0.3439,94.67,275.28,0,
15721.954042100007,0.2837,71.71,252.76,0,
15722.274352800006,0.4139,65.78,158.91,0,
15722.597695100007,0.8651,89.13,103.02,0,
15722.873683900007,1.1060,111.19,100.53,0,
15723.194311100007,1.0510,121.51,115.61,0,
15723.483825200008,1.0396,160.61,154.50,0,
15723.794034000008,1.2662,247.74,195.66,0,
15724.121276500007,1.2971,259.40,199.98,0,
15724.437647200008,1.1945,202.16,169.24,0,
15724.743044600007,1.6636,236.96,142.44,0,
15725.038889800007,2.4765,468.57,189.21,0,
15725.353285000007,2.8862,761.98,264.01,0,
15725.668291800008,3.1802,781.34,245.69,0,Baseline_EO_Start
15725.938210000008,2.6401,569.68,215.78,0,Baseline_EO_Start
15726.269873700006,1.9185,436.07,227.30,0,Baseline_EO_Start
15726.587982500007,2.2685,463.49,204.32,0,Baseline_EO_Start
15726.865099000008,2.9703,420.80,141.67,0,Baseline_EO_Start
15727.190953100007,3.2132,353.76,110.10,0,Baseline_EO_Start
15727.496429000008,2.2511,309.45,137.47,0,Baseline_EO_Start
15727.778314100007,2.5560,425.04,166.29,0,Baseline_EO_Start
15728.121125800008,4.8160,872.57,181.18,0,Baseline_EO_Start
15728.390591100007,6.2208,1145.54,184.15,0,Baseline_EO_Start
15728.715047000007,3.7807,912.97,241.48,0,Baseline_EO_Start
15729.016085600008,1.1861,681.11,574.24,0,Baseline_EO_Start
15729.309458200007,0.5141,717.87,1396.26,0,Baseline_EO_Start
15729.631152400007,0.4640,832.25,1793.50,0,Baseline_EO_Start
15729.913547900007,0.8300,1041.34,1254.64,0,Baseline_EO_Start
15730.235660600007,2.6608,1485.05,558.12,0,Baseline_EO_Start
15730.567495200008,3.5362,1791.75,506.68,0,Baseline_EO_Start
15730.876913500008,2.7552,1424.39,516.99,0,Baseline_EO_Start
15731.158757300007,-1.0000,0.00,0.00,1,Baseline_EO_Start
15731.466464700008,-1.0000,0.00,0.00,1,Baseline_EO_Start
15731.779772300008,0.6528,121.06,185.45,0,Baseline_EO_Start
15732.087002400007,0.3681,75.74,205.77,0,Baseline_EO_Start
15732.374308800006,0.2475,49.35,199.34,0,Baseline_EO_Start
15732.707641300007,0.3680,50.70,137.79,0,Baseline_EO_Start
15732.977527100007,0.5358,51.67,96.44,0,Baseline_EO_Start
15733.300587400006,0.8494,62.51,73.59,0,Baseline_EO_Start
15733.624156700007,2.0703,125.36,60.55,0,Baseline_EO_Start
15733.934728600007,3.0003,253.27,84.42,0,Baseline_EO_Start
15734.215741900007,3.2998,403.30,122.22,0,Baseline_EO_Start
15734.545897000007,3.0513,536.51,175.83,0,Baseline_EO_Start
15734.827389000007,2.1913,525.29,239.72,0,Baseline_EO_Start
15735.143207400008,1.2598,388.89,308.69,0,Baseline_EO_Start
15735.458452100007,0.8193,265.95,324.60,0,Baseline_EO_Start
15735.740955400008,0.6413,183.08,285.47,0,Baseline_EO_Start
15736.054395200008,0.4334,103.49,238.78,0,Baseline_EO_Start
15736.349045500006,0.5030,91.56,182.04,0,Baseline_EO_Start
15736.665720400008,1.1131,107.59,96.66,0,Baseline_EO_Start
15736.968108800007,1.3313,86.59,65.04,0,Baseline_EO_Start
15737.293870000007,0.4061,54.47,134.13,0,Baseline_EO_Start
15737.573420500008,0.3078,86.19,280.02,0,Baseline_EO_Start
15737.892786500008,0.4837,201.29,416.17,0,Baseline_EO_Start
15738.220863200007,0.7897,360.36,456.30,0,Baseline_EO_Start
15738.525967600008,0.8585,325.98,379.71,0,Baseline_EO_Start
15738.816836200007,0.6929,190.25,274.58,0,Baseline_EO_Start
15739.134623000007,0.7255,118.85,163.82,0,Baseline_EO_Start
15739.411131500006,0.9173,117.05,127.59,0,Baseline_EO_Start
15739.734528300007,0.5957,93.46,156.89,0,Baseline_EO_Start
15740.051328400008,0.3174,54.46,171.58,0,Baseline_EO_Start
15740.333849100007,0.1659,28.07,169.19,0,Baseline_EO_Start
15740.657241100007,0.1853,37.31,201.38,0,Baseline_EO_Start
15740.977139700008,0.4090,80.79,197.52,0,Baseline_EO_Start
15741.253589200007,0.6231,89.24,143.21,0,Baseline_EO_Start
15741.583308400008,0.8806,77.84,88.39,0,Baseline_EO_Start
15741.899682200008,1.5469,108.43,70.10,0,Baseline_EO_Start
15742.201583300008,1.5363,123.55,80.42,0,Baseline_EO_Start
15742.487166100007,0.8533,81.32,95.31,0,Baseline_EO_Start
15742.799286500007,0.3578,39.76,111.14,0,Baseline_EO_Start
15743.113769700007,0.4743,63.24,133.33,0,Baseline_EO_Start
15743.409865200007,0.7225,122.83,170.01,0,Baseline_EO_Start
15743.720934300007,0.8145,154.48,189.66,0,Baseline_EO_Start
15744.005608300007,0.7489,121.99,162.88,0,Baseline_EO_Start
15744.317808500007,0.7167,85.10,118.75,0,Baseline_EO_Start
15744.643033800006,0.6549,65.21,99.57,0,Baseline_EO_Start
15744.941588800008,0.3749,37.89,101.07,0,Baseline_EO_Start
15745.243313900008,0.2872,31.06,108.12,0,Baseline_EO_Start
15745.555621900006,0.2576,38.89,150.97,0,Baseline_EO_Start
15745.859431700008,0.1844,36.79,199.54,0,Baseline_EO_Start
15746.162768800008,0.3024,60.83,201.17,0,Baseline_EO_Start
15746.485256900007,0.7063,120.98,171.30,0,Baseline_EO_Start
15746.772695800008,0.8691,140.29,161.42,0,Baseline_EO_Start
15747.086891100007,0.7564,110.22,145.72,0,Baseline_EO_Start
15747.401542300007,0.6711,76.39,113.83,0,Baseline_EO_Start
15747.674365600007,0.5913,53.91,91.17,0,Baseline_EO_Start
15747.984323300007,0.3702,45.51,122.93,0,Baseline_EO_Start
