lsl_time,tar,theta,alpha,artifact,unity_event_tag
20930.815979200008,0.5659,114.07,201.56,0,Baseline_EO_Start
20931.091841800007,2.0232,159.50,78.84,0,Baseline_EO_Start
20931.424473900006,0.9914,133.18,134.34,0,Baseline_EO_Start
20931.733094400006,0.2903,91.48,315.15,0,Baseline_EO_Start
20932.025886800006,0.4101,174.46,425.43,0,Baseline_EO_Start
20932.306546600008,0.8243,333.58,404.67,0,Baseline_EO_Start
20932.612188700008,1.2114,384.62,317.50,0,Baseline_EO_Start
20932.92122450001,1.0620,298.00,280.60,0,Baseline_EO_Start
20933.24672510001,0.4710,195.09,414.21,0,Baseline_EO_Start
20933.56434870001,0.1729,104.60,604.96,0,Baseline_EO_Start
20933.847410100007,0.1385,82.46,595.60,0,Baseline_EO_Start
20934.162415900006,0.2015,97.40,483.30,0,Baseline_EO_Start
20934.456208400006,0.2385,97.64,409.49,0,Baseline_EO_Start
20934.77466130001,0.2695,79.66,295.60,0,Baseline_EO_Start
20935.08903560001,0.1854,54.59,294.37,0,Baseline_EO_Start
20935.381359500007,0.1352,58.00,428.85,0,Baseline_EO_Start
20935.68927650001,0.1817,115.56,636.09,0,Baseline_EO_Start
20936.01910050001,0.2993,198.56,663.38,0,Baseline_EO_Start
20936.292746100007,0.4531,225.58,497.85,0,Baseline_EO_Start
20936.613366200007,0.5064,166.18,328.18,0,Baseline_EO_Start
20936.928240900008,0.5377,122.37,227.59,0,Baseline_EO_Start
20937.232979700006,0.7826,128.16,163.75,0,Baseline_EO_Start
20937.53832310001,0.7251,126.11,173.93,0,Baseline_EO_Start
20937.82478610001,0.7575,157.04,207.30,0,Baseline_EO_Start
20938.126446000006,1.2433,275.66,221.71,0,Baseline_EO_Start
20938.43773520001,1.2942,342.79,264.87,0,Baseline_EO_Start
20938.748205800006,0.5120,235.35,459.66,0,Baseline_EO_Start
20939.026758100008,0.1690,109.53,648.14,0,Baseline_EO_Start
20939.357431300006,0.0639,40.65,636.13,0,Baseline_EO_Start
20939.682876400006,0.0548,23.84,435.04,0,Baseline_EO_Start
20939.99365730001,0.0743,26.27,353.42,0,Baseline_EO_Start
20940.271248200006,0.0611,27.63,452.42,0,Baseline_EO_Start
20940.60257650001,0.0623,34.17,548.86,0,Baseline_EO_Start
20940.880595200008,0.1237,60.62,489.93,0,Baseline_EO_Start
20941.199627300008,0.2426,87.63,361.22,0,Baseline_EO_Start
20941.47603860001,0.2498,73.41,293.92,0,Baseline_EO_Start
20941.787541300007,0.1801,40.87,226.91,0,Baseline_EO_Start
20942.121454500008,0.2008,32.89,163.76,0,Baseline_EO_Start
20942.441214200007,0.3072,47.63,155.07,0,Baseline_EO_Start
20942.723364300007,0.5503,84.14,152.90,0,Baseline_EO_Start
20943.048090300006,1.1452,185.88,162.31,0,Baseline_EO_Start
20943.33216810001,1.4948,258.14,172.70,0,Baseline_EO_Start
20943.66294040001,1.0699,200.65,187.55,0,Baseline_EO_Start
20943.924697700008,0.4613,104.22,225.92,0,Baseline_EO_Start
20944.263124400008,0.2536,78.60,310.00,0,Baseline_EO_Start
20944.55683340001,0.3227,125.45,388.76,0,Baseline_EO_Start
20944.873844600006,0.3022,162.55,537.94,0,Baseline_EO_Start
20945.182237600005,0.2218,135.10,609.23,0,Baseline_EO_Start
20945.47467740001,0.3187,139.09,436.45,0,Baseline_EO_Start
20945.781565400008,0.8842,175.00,197.91,0,Baseline_EO_Start
20946.111383600008,0.7642,147.60,193.15,0,Baseline_EO_Start
20946.38413510001,0.3755,99.80,265.77,0,Baseline_EO_Start
20946.71515730001,0.2902,78.96,272.07,0,Baseline_EO_Start
20947.026188300006,0.3795,91.64,241.46,0,Baseline_EO_Start
20947.31890760001,0.5108,104.64,204.86,0,Baseline_EO_Start
20947.632662800006,0.6504,100.63,154.73,0,Baseline_EO_Start
20947.932412000006,0.6103,83.07,136.12,0,Baseline_EO_Start
20948.24169800001,0.3641,62.04,170.39,0,Baseline_EO_Start
20948.556367900008,0.2243,65.72,293.05,0,Baseline_EO_Start
20948.831204600006,0.1841,79.47,431.65,0,Baseline_EO_Start
20949.15549530001,0.1459,88.51,606.75,0,Baseline_EO_Start
20949.456763300008,0.1387,90.48,652.55,0,Baseline_EO_Start
20949.785395100007,0.2210,111.15,502.96,0,Baseline_EO_Start
20950.05037910001,0.2948,147.51,500.38,0,Baseline_EO_Start
20950.398673500007,0.1975,136.34,690.23,0,Baseline_EO_Start
20950.696518000008,0.1639,106.63,650.46,0,Baseline_EO_Start
20950.97592340001,0.2754,118.06,428.63,0,Baseline_EO_Start
20951.300690400007,0.4106,127.07,309.48,0,Baseline_EO_Start
20951.628555200008,0.3156,91.54,290.08,0,Baseline_EO_Start
20951.900098600006,0.3445,78.39,227.54,0,Baseline_EO_Start
20952.214554200007,0.4746,108.41,228.44,0,Baseline_EO_Start
20952.508983600008,0.4164,136.14,326.94,0,Baseline_EO_Start
20952.827330800006,0.2139,106.34,497.10,0,Baseline_EO_Start
20953.144579500007,0.0688,45.43,660.68,0,Baseline_EO_Start
20953.427724600006,0.0272,19.89,731.12,0,Baseline_EO_Start
20953.740443400005,0.0366,23.99,656.11,0,Baseline_EO_Start
20954.070820300007,0.0847,40.73,480.87,0,Baseline_EO_Start
20954.340451800006,0.1762,68.55,389.02,0,Baseline_EO_Start
20954.672917600008,0.1993,83.58,419.28,0,Baseline_EO_Start
20954.987919100007,0.0999,58.93,589.72,0,Baseline_EO_Start
20955.28760260001,0.0958,64.86,676.76,0,Baseline_EO_Start
20955.560775800008,0.2174,115.50,531.33,0,Baseline_EO_Start
20955.893579300006,0.3066,125.33,408.77,0,Baseline_EO_Start
20956.210093800008,0.1522,72.04,473.44,0,Baseline_EO_Start
20956.489469800006,0.1217,57.50,472.57,0,Baseline_EO_Start
20956.810640100008,0.2311,83.02,359.24,0,Baseline_EO_Start
20957.089091100006,0.4023,98.78,245.53,0,Baseline_EO_Start
20957.410744900008,0.5995,89.76,149.71,0,Baseline_EO_Start
20957.734998900007,0.5909,78.74,133.25,0,Baseline_EO_Start
20958.009486100007,0.4226,75.56,178.79,0,Baseline_EO_Start
20958.323648700007,0.2808,66.66,237.37,0,Baseline_EO_Start
20958.647614300007,0.2013,55.49,275.67,0,Baseline_EO_Start
20958.930410900008,0.1468,50.49,343.84,0,Baseline_EO_Start
20959.267219400008,0.1085,43.93,405.03,0,Baseline_EO_Start
20959.575448400006,0.0987,31.23,316.37,0,Baseline_EO_Start
20959.845022700007,0.0985,29.45,299.05,0,Baseline_EO_Start
20960.180960200007,0.1258,62.66,498.11,0,Baseline_EO_Start
20960.47635250001,0.1878,103.95,553.47,0,Baseline_EO_Start
20960.793546800007,0.2603,106.89,410.60,0,Baseline_EO_Start
20961.078999900008,0.2306,88.79,384.99,0,Baseline_EO_Start
20961.393984000006,0.1780,79.79,448.14,0,Baseline_EO_Start
20961.711508400007,0.2138,94.61,442.45,0,Baseline_EO_Start
20962.00756090001,0.3195,129.71,405.93,0,Baseline_EO_Start
20962.32054340001,0.4770,163.95,343.71,0,Baseline_EO_Start
20962.599987300007,0.4266,131.53,308.30,0,Baseline_EO_Start
20962.918663900007,0.2296,71.75,312.50,0,Baseline_EO_Start
20963.242651800007,0.2038,58.65,287.73,0,Baseline_EO_Start
20963.528670900007,0.2749,76.84,279.48,0,Baseline_EO_Start
20963.833205600007,0.3808,113.45,297.93,0,Baseline_EO_End
20964.122814300008,0.4585,140.95,307.41,0,Baseline_EO_End
20964.45180410001,0.4744,150.46,317.17,0,Baseline_EO_End
20964.77683410001,0.5865,151.35,258.07,0,Baseline_EO_End
20965.084912100006,0.8097,149.97,185.21,0,Baseline_EO_End
20965.363547300007,0.9358,165.43,176.78,0,Baseline_EC_Start
20965.69825340001,1.0057,163.77,162.84,0,Baseline_EC_Start
20965.992830000007,0.8159,122.43,150.06,0,Baseline_EC_Start
20966.284630700007,0.5255,138.44,263.46,0,Baseline_EC_Start
20966.589344100008,0.4662,237.34,509.09,0,Baseline_EC_Start
20966.907385200007,0.2933,232.95,794.29,0,Baseline_EC_Start
20967.226405800007,0.1181,118.42,1002.32,0,Baseline_EC_Start
20967.513651900008,0.0537,51.57,960.33,0,Baseline_EC_Start
20967.800255000006,0.0584,44.52,762.72,0,Baseline_EC_Start
20968.145235100008,0.0795,53.44,672.26,0,Baseline_EC_Start
20968.428443200006,0.0820,59.10,720.70,0,Baseline_EC_Start
20968.760501700006,0.1179,84.54,717.36,0,Baseline_EC_Start
20969.04042340001,0.1449,86.78,598.77,0,Baseline_EC_Start
20969.347272200008,0.1369,57.98,423.62,0,Baseline_EC_Start
20969.672468000008,0.1465,47.93,327.28,0,Baseline_EC_Start
20969.94859740001,0.1565,46.34,296.02,0,Baseline_EC_Start
20970.270813600007,0.2026,51.33,253.30,0,Baseline_EC_Start
20970.556002900008,0.3349,74.15,221.41,0,Baseline_EC_Start
20970.878106500008,0.5114,112.47,219.91,0,Baseline_EC_Start
20971.193672800007,0.4216,112.84,267.63,0,Baseline_EC_Start
20971.479959700006,0.2141,65.58,306.26,0,Baseline_EC_Start
20971.778628400007,0.1264,32.56,257.60,0,Baseline_EC_Start
20972.097276500008,0.5209,92.13,176.86,0,Baseline_EC_Start
20972.422511700006,1.3173,190.63,144.71,0,Baseline_EC_Start
20972.710411100008,1.5311,207.65,135.62,0,Baseline_EC_Start
20973.02212380001,0.8917,135.85,152.35,0,Baseline_EC_Start
20973.336305200006,0.2998,81.01,270.23,0,Baseline_EC_Start
20973.642762800006,0.2039,82.56,404.84,0,Baseline_EC_Start
20973.946368200006,0.2079,84.14,404.74,0,Baseline_EC_Start
20974.261032700007,0.2826,87.56,309.88,0,Baseline_EC_Start
20974.54332100001,0.3302,108.05,327.23,0,Baseline_EC_Start
20974.86846810001,0.2665,101.61,381.32,0,Baseline_EC_Start
20975.153285200005,0.1543,58.33,377.91,0,Baseline_EC_Start
20975.477404900008,0.0875,34.70,396.81,0,Baseline_EC_Start
20975.78527160001,0.1849,86.96,470.41,0,Baseline_EC_Start
20976.074405800005,0.3274,191.25,584.10,0,Baseline_EC_Start
20976.392753400007,0.3672,246.87,672.34,0,Baseline_EC_Start
20976.680553700007,0.3091,180.54,584.08,0,Baseline_EC_Start
20976.992230400007,0.2064,87.97,426.17,0,Baseline_EC_Start
20977.294400900006,0.1651,72.57,439.63,0,Baseline_EC_Start
20977.609382600007,0.1244,77.25,621.06,0,Baseline_EC_Start
20977.896148800006,0.0779,59.43,763.20,0,Baseline_EC_Start
20978.230511300007,0.0522,38.26,733.53,0,Baseline_EC_Start
20978.532109000007,0.0829,43.94,530.04,0,Baseline_EC_Start
20978.81926680001,0.1711,66.03,385.98,0,Baseline_EC_Start
20979.136536300008,0.1885,80.45,426.75,0,Baseline_EC_Start
20979.45327180001,0.1175,66.49,565.78,0,Baseline_EC_Start
20979.73395230001,0.1236,71.43,578.07,0,Baseline_EC_Start
20980.055734600006,0.3322,153.03,460.61,0,Baseline_EC_Start
20980.376220300008,0.8031,237.77,296.08,0,Baseline_EC_Start
20980.668810500007,0.9826,257.10,261.66,0,Baseline_EC_Start
20980.978884800006,0.5389,211.19,391.91,0,Baseline_EC_Start
20981.26615980001,0.3301,151.57,459.21,0,Baseline_EC_Start
20981.579922300007,0.3124,132.75,424.91,0,Baseline_EC_Start
20981.906975100006,0.3665,155.71,424.82,0,Baseline_EC_Start
20982.190341700007,0.2692,136.67,507.68,0,Baseline_EC_Start
20982.495254800007,0.1681,98.10,583.45,0,Baseline_EC_Start
20982.808809800008,0.1324,83.99,634.12,0,Baseline_EC_Start
20983.12370110001,0.1156,86.16,745.14,0,Baseline_EC_Start
20983.43425280001,0.1923,129.33,672.51,0,Baseline_EC_Start
20983.726675100006,0.3920,181.08,461.88,0,Baseline_EC_Start
20984.043664800007,0.5340,168.88,316.26,0,Baseline_EC_Start
20984.327232400006,0.3498,106.20,303.55,0,Baseline_EC_Start
20984.64907740001,0.2161,70.02,324.00,0,Baseline_EC_Start
20984.925792800008,0.2886,107.85,373.70,0,Baseline_EC_Start
20985.244049800007,0.4860,216.95,446.41,0,Baseline_EC_Start
20985.56451680001,0.6019,298.16,495.39,0,Baseline_EC_Start
20985.83884400001,0.5076,300.61,592.17,0,Baseline_EC_Start
20986.174881700008,0.4095,278.61,680.29,0,Baseline_EC_Start
20986.475300500006,0.3755,230.26,613.26,0,Baseline_EC_Start
20986.78012260001,0.2844,133.06,467.89,0,Baseline_EC_Start
20987.091329000006,0.1428,65.69,460.15,0,Baseline_EC_Start
20987.399835400007,0.1112,75.68,680.85,0,Baseline_EC_Start
20987.695907900008,0.1143,120.79,1056.54,0,Baseline_EC_Start
20988.009858400008,0.0954,130.76,1371.06,0,Baseline_EC_Start
20988.328836800007,0.0936,145.97,1559.14,0,Baseline_EC_Start
20988.63623300001,0.1198,176.93,1477.33,0,Baseline_EC_Start
20988.91279470001,0.1379,172.99,1254.83,0,Baseline_EC_Start
20989.227568800008,0.1394,163.85,1175.13,0,Baseline_EC_Start
20989.553285500006,0.1155,133.01,1151.31,0,Baseline_EC_Start
20989.83796960001,0.0921,85.40,927.55,0,Baseline_EC_Start
20990.164026300008,0.0648,49.57,764.61,0,Baseline_EC_Start
20990.433914900008,0.0511,44.79,876.95,0,Baseline_EC_Start
20990.76322920001,0.0608,61.27,1008.07,0,Baseline_EC_Start
20991.075712700007,0.0605,57.87,956.04,0,Baseline_EC_Start
20991.355718700008,0.0488,40.47,828.71,0,Baseline_EC_Start
20991.686644100006,0.0851,59.59,700.62,0,Baseline_EC_Start
20992.000369900008,0.1965,138.36,704.08,0,Baseline_EC_Start
20992.27867310001,0.3008,212.80,707.46,0,Baseline_EC_Start
20992.595070000007,0.3357,218.14,649.82,0,Baseline_EC_Start
20992.921483100006,0.2378,173.59,729.92,0,Baseline_EC_Start
20993.20500620001,0.1987,160.24,806.41,0,Baseline_EC_Start
20993.529965800008,0.1839,150.98,821.15,0,Baseline_EC_Start
20993.840810200007,0.1371,118.85,866.64,0,Baseline_EC_Start
20994.136586300006,0.0934,83.03,889.37,0,Baseline_EC_Start
20994.426317800007,0.0739,68.70,929.61,0,Baseline_EC_Start
20994.753861600006,0.0893,74.34,832.29,0,Baseline_EC_Start
20995.049927400007,0.1984,112.22,565.70,0,Baseline_EC_Start
20995.345271100006,0.4287,162.54,379.12,0,Baseline_EC_Start
20995.664991700007,0.3137,158.32,504.66,0,Baseline_EC_Start
20995.963750000006,0.1792,136.36,760.87,0,Baseline_EC_Start
20996.278834400007,0.1310,121.83,929.98,0,Baseline_EC_Start
20996.589005300008,0.1063,97.43,916.91,0,Baseline_EC_Start
20996.911849900007,0.0661,67.04,1014.76,0,Baseline_EC_Start
20997.19192820001,0.0548,68.48,1249.23,0,Baseline_EC_Start
20997.511082700006,0.0842,112.50,1336.06,0,Baseline_EC_Start
20997.804693500006,0.1675,182.18,1087.37,0,Baseline_EC_Start
20998.117382400007,0.3419,248.43,726.68,0,Baseline_EC_Start
20998.43228630001,0.5073,285.20,562.15,0,Baseline_EC_Start
20998.72137550001,0.3437,252.16,733.57,0,Baseline_EC_Start
20999.031998000006,0.1504,169.91,1130.12,0,Baseline_EC_Start
20999.353073800008,0.1532,165.03,1077.24,0,Baseline_EC_Start
20999.61939210001,0.2287,172.39,753.68,0,Baseline_EC_Start
20999.949946500008,0.2283,138.56,606.99,0,Baseline_EC_Start
21000.261430100007,0.1542,99.71,646.66,0,Baseline_EC_Start
21000.57918580001,0.1482,116.67,787.29,0,Baseline_EC_Start
21000.84895640001,0.1890,168.07,889.22,0,Baseline_EC_Start
21001.144169900006,0.1859,173.52,933.64,0,Baseline_EC_Start
21001.467013600006,0.1142,119.71,1048.09,0,Baseline_EC_Start
21001.796188500008,0.1029,115.59,1123.03,0,Baseline_EC_Start
21002.078737600008,0.1257,139.66,1110.73,0,Baseline_EC_Start
21002.378244600008,0.1521,151.28,994.68,0,Baseline_EC_Start
21002.695135600006,0.3406,255.02,748.64,0,Baseline_EC_Start
21002.986807600006,0.6304,341.74,542.14,0,Baseline_EC_Start
21003.294705300006,0.6174,292.43,473.64,0,Baseline_EC_Start
21003.631304000006,0.3593,213.47,594.14,0,Baseline_EC_Start
21003.921625600007,0.3000,189.14,630.47,0,Baseline_EC_Start
21004.230802700007,0.2690,171.90,639.02,0,Baseline_EC_Start
21004.557032200006,0.1983,178.23,898.75,0,Baseline_EC_Start
21004.860003100006,0.1669,174.40,1045.01,0,Baseline_EC_Start
21005.126472600008,0.1336,126.56,947.04,0,Baseline_EC_Start
