lsl_time,tar,theta,alpha,artifact,unity_event_tag
9983.410328200007,-1.0000,0.00,0.00,1,
9983.696588100007,-1.0000,0.00,0.00,1,
9984.016432000008,-1.0000,0.00,0.00,1,
9984.333229100008,-1.0000,0.00,0.00,1,
9984.640342800007,-1.0000,0.00,0.00,1,
9984.934776200007,-1.0000,0.00,0.00,1,
9985.251439500007,-1.0000,0.00,0.00,1,
9985.641468300008,-1.0000,0.00,0.00,1,
9985.945108200007,-1.0000,0.00,0.00,1,
9986.259246700007,-1.0000,0.00,0.00,1,
9986.544701100007,-1.0000,0.00,0.00,1,
9986.875907200007,-1.0000,0.00,0.00,1,
9987.178021800008,-1.0000,0.00,0.00,1,
9987.466910300007,-1.0000,0.00,0.00,1,
9987.768678800006,-1.0000,0.00,0.00,1,
9988.178995200007,-1.0000,0.00,0.00,1,
9988.470616600007,-1.0000,0.00,0.00,1,
9988.798680800008,-1.0000,0.00,0.00,1,
9989.202133600007,-1.0000,0.00,0.00,1,
9989.491680100007,-1.0000,0.00,0.00,1,
9989.793439100007,-1.0000,0.00,0.00,1,
9990.056795400007,-1.0000,0.00,0.00,1,
9990.422797700006,-1.0000,0.00,0.00,1,
9990.703388900007,-1.0000,0.00,0.00,1,
9991.007430000007,-1.0000,0.00,0.00,1,
9991.334535500007,-1.0000,0.00,0.00,1,
9991.632312700007,-1.0000,0.00,0.00,1,
9991.934660800007,-1.0000,0.00,0.00,1,
9992.215504000007,7.6664,5491.55,716.32,0,
9992.529885000007,-1.0000,0.00,0.00,1,
9992.856483400008,-1.0000,0.00,0.00,1,
9993.151647600007,-1.0000,0.00,0.00,1,
9993.442329000007,-1.0000,0.00,0.00,1,
9993.736293200007,-1.0000,0.00,0.00,1,
9994.064836500007,-1.0000,0.00,0.00,1,
9994.372834800008,-1.0000,0.00,0.00,1,
9994.630577100008,-1.0000,0.00,0.00,1,
9994.960905700007,-1.0000,0.00,0.00,1,
9995.280786100007,-1.0000,0.00,0.00,1,
9995.666727100008,-1.0000,0.00,0.00,1,
9995.999012300008,-1.0000,0.00,0.00,1,
9996.303622000007,-1.0000,0.00,0.00,1,
9996.600429000007,-1.0000,0.00,0.00,1,
9996.884370900007,-1.0000,0.00,0.00,1,
9997.185959900007,8.2184,5526.61,672.47,0,
9997.526435000007,7.0841,7569.92,1068.58,0,
9997.805176400007,5.2598,9505.28,1807.14,0,
9998.132226000007,-1.0000,0.00,0.00,1,
9998.531909100007,-1.0000,0.00,0.00,1,
9998.812415700007,-1.0000,0.00,0.00,1,
9999.147613600007,-1.0000,0.00,0.00,1,
9999.454536300007,-1.0000,0.00,0.00,1,
9999.750870200007,-1.0000,0.00,0.00,1,
10000.036404300008,-1.0000,0.00,0.00,1,
10000.370824100008,-1.0000,0.00,0.00,1,
10000.652986300007,-1.0000,0.00,0.00,1,
10000.970225200008,-1.0000,0.00,0.00,1,
10001.231597300008,-1.0000,0.00,0.00,1,
10001.553975300007,-1.0000,0.00,0.00,1,
10001.859625800007,-1.0000,0.00,0.00,1,
10002.184937400007,-1.0000,0.00,0.00,1,
10002.472174600007,-1.0000,0.00,0.00,1,
10002.803723900008,-1.0000,0.00,0.00,1,
10003.199049300007,-1.0000,0.00,0.00,1,
10003.511809600008,-1.0000,0.00,0.00,1,
10003.816207200007,-1.0000,0.00,0.00,1,
10004.109235700007,-1.0000,0.00,0.00,1,
10004.404767800008,-1.0000,0.00,0.00,1,
10004.718396500008,1.4614,456.32,312.25,0,
10005.015372600008,1.5525,598.88,385.75,0,
10005.304913500007,2.1088,706.95,335.24,0,
10005.622282500008,2.6125,485.99,186.03,0,
10005.924187000008,-1.0000,0.00,0.00,1,
10006.252887000008,-1.0000,0.00,0.00,1,
10006.548968700008,-1.0000,0.00,0.00,1,
10006.856625200007,-1.0000,0.00,0.00,1,
10007.254760800008,-1.0000,0.00,0.00,1,
10007.578997500008,-1.0000,0.00,0.00,1,
10007.870785100007,-1.0000,0.00,0.00,1,
10008.185093200007,-1.0000,0.00,0.00,1,
10008.474556900008,-1.0000,0.00,0.00,1,
10008.749513500008,-1.0000,0.00,0.00,1,
10009.096524100007,-1.0000,0.00,0.00,1,
10009.389879700007,-1.0000,0.00,0.00,1,
10009.668061100007,-1.0000,0.00,0.00,1,
10010.008818600007,-1.0000,0.00,0.00,1,
10010.302832200006,-1.0000,0.00,0.00,1,
10010.616423000007,-1.0000,0.00,0.00,1,
10010.927072500008,-1.0000,0.00,0.00,1,
10011.314690600007,-1.0000,0.00,0.00,1,
10011.612035600006,-1.0000,0.00,0.00,1,
10011.936977300007,-1.0000,0.00,0.00,1,
10012.225947500006,-1.0000,0.00,0.00,1,
10012.541845200007,-1.0000,0.00,0.00,1,
10012.832603900008,-1.0000,0.00,0.00,1,
10013.148418000008,1.7120,157.28,91.87,0,
10013.455817800008,3.4906,251.12,71.94,0,
10013.744958800007,3.4465,247.15,71.71,0,
10014.063188100008,1.9853,168.88,85.06,0,
10014.369722900008,1.1486,103.87,90.43,0,
10014.684081100007,0.7233,60.58,83.76,0,
10015.071000400007,0.6468,47.65,73.68,0,
10015.392042200006,0.5605,32.34,57.71,0,
10015.690753800007,0.5892,31.27,53.07,0,
10015.991979200007,0.8598,64.42,74.92,0,
10016.310033900007,0.9318,83.92,90.06,0,
10016.600892700008,-1.0000,0.00,0.00,1,
10016.885456700007,-1.0000,0.00,0.00,1,
10017.317037600007,-1.0000,0.00,0.00,1,
10017.601587500007,-1.0000,0.00,0.00,1,
10017.933667000007,-1.0000,0.00,0.00,1,
10018.211791400006,-1.0000,0.00,0.00,1,
10018.544782300007,-1.0000,0.00,0.00,1,
10018.846711100008,-1.0000,0.00,0.00,1,
10019.124694500008,-1.0000,0.00,0.00,1,
10019.427709800008,-1.0000,0.00,0.00,1,
10019.758865000007,1.7820,527.44,295.99,0,
10020.049397700008,2.3225,488.73,210.43,0,
10020.363975400007,-1.0000,0.00,0.00,1,
10020.645164500007,-1.0000,0.00,0.00,1,
10020.964158900008,1.9542,155.82,79.74,0,
10021.368279600007,1.5197,131.06,86.24,0,
10021.657217600008,1.3489,123.24,91.37,0,
10021.978292700007,1.7814,149.31,83.82,0,
10022.275613700007,1.8884,174.09,92.19,0,
10022.557155700008,1.9134,231.16,120.81,0,
10022.907632400007,2.6669,305.20,114.44,0,
10023.196466400008,1.8776,251.74,134.07,0,
10023.515423900008,0.5163,125.37,242.81,0,
10023.812743000008,0.2709,94.45,348.65,0,
10024.114303500008,0.4697,180.33,383.92,0,
10024.430179100007,0.7983,327.96,410.81,0,
10024.710332800007,0.7580,371.62,490.26,0,
10025.011016700008,0.6159,278.53,452.23,0,
